id,index,viv.x,powiat,name,oname,rid,pow,grcode,code,geom,town,viv.y,jg_geom
sokolow_prz_rus,70338,rus,przemyski,sokolow,Sokołów,2039,prz,rus_prz,sokolow_rus_prz,"[2674901.8639567443, 6302944.390826651]","Sokołów Podlaski, Poland",Lublin,"{'lat': '52.4', 'long': '22.25'}"
stopnica_wis_snd,70339,san,wislicki,stopnica,Stopnica,2497,wis,san_wis,stopnica_san_wis,"[2331440.453807104, 6522749.690015711]","Stopnica, Poland",Kielce,"{'lat': '50.433333333333', 'long': '20.95'}"
szydlow_wis_snd,70340,san,wislicki,szydlow,Szydłów,2501,wis,san_wis,szydlow_san_wis,"[2337818.7500734124, 6549542.2208777405]","Szydłów, Poland",Kielce,"{'lat': '50.6', 'long': '21'}"
tarnow_pil_snd,70341,san,pilznenski,tarnow,Tarnów,2504,pil,san_pil,tarnow_san_pil,"[2336559.9462981396, 6448584.386809711]","Tarnów, Poland",Kraków,"{'lat': '50.016666666667', 'long': '20.983333333333'}"
tarlow_san_snd,70342,san,sandomierski,tarlow,Tarłów,2444,san,san_san,tarlow_san_san,"[2417106.714009713, 6621466.900749027]","Tarłów, Poland",Kielce,"{'lat': '51', 'long': '21.716666666667'}"
wislica_wis_snd,70343,san,wislicki,wislica,Wiślica,2507,wis,san_wis,wislica_san_wis,"[2301262.0036441637, 6507166.0849856315]","Wiślica, Poland",Kielce,"{'lat': '50.35', 'long': '20.683333333333'}"
wloszczowa_opo_snd,70344,san,checinski,wloszczowa,Włoszczowa,2468,che,san_che,wloszczowa_san_che,"[2223035.904843544, 6595031.646669316]","Włoszczowa, Poland",Kielce,"{'lat': '50.866666666667', 'long': '19.966666666667'}"
zawichost,70345,san,sandomierski,zawichost,Zawichost,8749,san,san_san,zawichost_san_san,"[2433558.9598090495, 6586654.722372837]","Zawichost, Poland",Kielce,"{'lat': '50.8', 'long': '21.85'}"
zabno_wis_snd,70346,san,wislicki,zabno,Żabno,2509,wis,san_wis,zabno_san_wis,"[2325206.607094699, 6469733.944787991]","Żabno, Poland",Kraków,"{'lat': '50.133333333333', 'long': '20.9'}"
żarnów,70347,san,opoczynski,zarnow,Żarnów,8762,opo,san_opo,zarnow_san_opo,"[2246346.1434677476, 6664851.856478172]","Żarnów, Poland",Kielce,"{'lat': '51.25', 'long': '20.183333333333'}"
bełżyce,80102,lub,lubelski,belzyce,Bełżyce,2220,lub,lub_lub,belzyce_lub_lub,"[2481498.1864960794, 6652220.757251261]","Bełżyce, Poland",Lublin,"{'lat': '51.183333333333', 'long': '22.283333333333'}"
"",80103,lub,lubelski,biskupce,Biskupice,2221,lub,lub_lub,biskupce_lub_lub,"[2555604.067853669, 6647506.353476801]",,,
bychawa,80104,lub,lubelski,bychawa,Bychawa,2222,lub,lub_lub,bychawa_lub_lub,"[2510121.829305483, 6622446.994807832]","Bychawa, Poland",Lublin,"{'lat': '51.016666666667', 'long': '22.533333333333'}"
"",80105,lub,lubelski,czemierniki,Czemierniki,2225,lub,lub_lub,czemierniki_lub_lub,"[2520240.240951666, 6740127.090447013]","Czemierniki, Poland",Lublin,"{'lat': '51.683333333333', 'long': '22.616666666667'}"
grodek_kac_pod,80106,pod,kamieniecki,grodek,Gródek,2336,kam,pod_kam,grodek_pod_kam,"[2956815.815158193, 6302486.254182245]","Gródek, Poland",Białystok,"{'lat': '53.1', 'long': '23.666666666667'}"
kamionka_strumilowa_lwo_rus,80109,lub,lubelski,kamionka,Kamionka,9064,lub,lub_lub,kamionka_lub_lub,"[2501158.2398238643, 6704461.522554696]","Kamionka, Poland",Lublin,"{'lat': '51.466666666667', 'long': '22.466666666667'}"
kock,80111,lub,lukowski,kock,Kock,2234,luk,lub_luk,kock_lub_luk,"[2499438.4028540216, 6733556.167541779]","Kock, Poland",Lublin,"{'lat': '51.633333333333', 'long': '22.45'}"
końskowola_villages,80112,lub,lubelski,konskowola,Końskowola_villages,2235,lub,lub_lub,konskowola_lub_lub,"[2455725.751568595, 6693249.772668309]",,,
"",80113,lub,urzedowski,krasnik,Kraśnik,2230,urz,lub_urz,krasnik_lub_urz,"[2474108.4627769697, 6605547.6107425215]","Kraśnik, Poland",Lublin,"{'lat': '50.916666666667', 'long': '22.233333333333'}"
kurow_wis_snd,80114,lub,lubelski,kurow,Kurów,2237,lub,lub_lub,kurow_lub_lub,"[2470783.7368156933, 6691698.410328808]","Kurów, Poland",Lublin,"{'lat': '51.383333333333', 'long': '22.2'}"
"",80115,lub,lubelski,lubartow,Lubartów,2239,lub,lub_lub,lubartow_lub_lub,"[2517210.051909457, 6704052.479876255]","Lubartów, Poland",Lublin,"{'lat': '51.466666666667', 'long': '22.633333333333'}"
"",80116,lub,lubelski,markuszow,Markuszów_villages,2244,lub,lub_lub,markuszow_lub_lub,"[2479408.4982966366, 6687187.032236675]",,,
"",80117,lub,lubelski,mnichow,mnichow,,lub,lub_lub,mnichow_lub_lub,,"Michów, Poland",Lublin,"{'lat': '51.516666666667', 'long': '22.3'}"
opole,80118,lub,lubelski,opole,Opole,2246,lub,lub_lub,opole_lub_lub,"[2446779.4821759285, 6648469.19488369]","Opole Lubelskie, Poland",Lublin,"{'lat': '51.15', 'long': '21.966666666667'}"
ostrow_kal_poz,80119,lub,lubelski,ostrow_lubelski,Ostrów,2248,lub,lub_lub,ostrow_lubelski_lub_lub,"[2545464.517143381, 6709207.917800487]",,,
"",80120,lub,lubelski,parczew,Parczew,2249,lub,lub_lub,parczew_lub_lub,"[2548822.294103571, 6735280.521024755]","Parczew, Poland",Lublin,"{'lat': '51.633333333333', 'long': '22.9'}"
piaski,80121,lub,lubelski,piaski,Piaski,2250,lub,lub_lub,piaski_lub_lub,"[2544363.5087205647, 6645722.434394488]","Piaski Luterskie, Poland",Lublin,"{'lat': '51.133333333333', 'long': '22.866666666667'}"
"",80122,lub,lubelski,piaski_near_lublin,Piaski,2250,lub,lub_lub,piaski_near_lublin_lub_lub,"[2544363.5087205647, 6645722.434394488]",,,
"",80123,lub,urzedowski,rachow,rachow,,urz,lub_urz,rachow_lub_urz,,"Rachów, Poland",Lublin,"{'lat': '50.9', 'long': '21.883333333333'}"
radomysl_zhy_kiv,80124,kij,zytomierski,radomysl,Radomyśl,2202,zyt,kij_zyt,radomysl_kij_zyt,"[3253557.7582408865, 6532408.486341577]","Radomyśl nad Sanem, Poland",Lwów,"{'lat': '50.683333333333', 'long': '21.95'}"
radzyń,80125,lub,lukowski,radzyn,Radzyń,2253,luk,lub_luk,radzyn_lub_luk,"[2516625.296705806, 6761129.671955658]","Radzyń Podlaski, Poland",Lublin,"{'lat': '51.783333333333', 'long': '22.616666666667'}"
"",80126,maz,garwolinski,seroczyn,Seroczyn,2276,gar,maz_gar,seroczyn_maz_gar,"[2441120.2324342546, 6801896.552760583]","Seroczyn, Poland",Lublin,"{'lat': '52.016666666667', 'long': '21.933333333333'}"
siedlce,80127,lub,lukowski,siedlce,Siedlce,2255,luk,lub_luk,siedlce_lub_luk,"[2481482.292403456, 6830259.164948089]","Siedlce, Poland",Lublin,"{'lat': '52.166666666667', 'long': '22.3'}"
"",80128,lub,lubelski,wawelnica,Wąwolnica,9176,lub,lub_lub,wawelnica_lub_lub,"[2466824.8298210683, 6673316.068113737]",,,
"",80129,maz,garwolinski,wodynie,Wodynie,14822,gar,maz_gar,wodynie_maz_gar,"[2444534.494226333, 6807507.040267729]",,,
włostowice,80130,lub,lubelski,wlostowice,Włostowice,2260,lub,lub_lub,wlostowice_lub_lub,"[2447030.2953484957, 6693179.249807482]",,,
"",80131,lub,urzedowski,zaklikow,Zaklików,2263,urz,lub_urz,zaklikow_lub_urz,"[2460200.178016546, 6578469.507468603]","Zaklików, Poland",Lublin,"{'lat': '50.766666666667', 'long': '22.116666666667'}"
zbuczyn,80132,lub,lukowski,zbuczyn,Zbuczyn,9123,luk,lub_luk,zbuczyn_lub_luk,"[2498876.7647287613, 6815736.360080089]","Zbuczyn, Poland",Lublin,"{'lat': '52.083333333333', 'long': '22.433333333333'}"
cape_between_san_and_vistula,80133,lub,"",cape_between_san_and_vistula,cape_between_san_and_vistula,,"",lub_,cape_between_san_and_vistula_lub_,,,,
łęczna,80134,lub,lubelski,leczna,Łęczna,2242,lub,lub_lub,leczna_lub_lub,"[2548589.958916169, 6673685.438305858]","Łęczna, Poland",Lublin,"{'lat': '51.283333333333', 'long': '22.866666666667'}"
łuków,80135,lub,lukowski,lukow,Łuków,2243,luk,lub_luk,lukow_lub_luk,"[2492089.739399788, 6788302.894140069]","Łuków, Poland",Lublin,"{'lat': '51.916666666667', 'long': '22.383333333333'}"
duczymin,80202,maz,przasnyski,drwalew,Duczymin,2614,prz,maz_prz,drwalew_maz_prz,"[2315644.590747885, 7028958.813366074]",,,
garwolin,80203,maz,garwolinski,garwolin,Garwolin,14610,gar,maz_gar,garwolin_maz_gar,"[2406623.8511934592, 6781967.829098029]","Garwolin, Poland",Lublin,"{'lat': '51.9', 'long': '21.633333333333'}"
"",80204,maz,grojecki,goszczyn,Goszczyn,14616,gro,maz_gro,goszczyn_maz_gro,"[2321013.2375744106, 6751374.42931036]","Goszczyn, Poland",Warszawa,"{'lat': '51.733333333333', 'long': '20.85'}"
"",80205,maz,grojecki,grojec,Grójec,14624,gro,maz_gro,grojec_maz_gro,"[2322328.091986915, 6775335.616307927]","Grójec, Poland",Warszawa,"{'lat': '51.866666666667', 'long': '20.866666666667'}"
kosnica_pom,80207,maz,"",kobylnica,kobylnica,,"",maz_,kobylnica_maz_,,,,
"",80208,maz,garwolinski,kolbiel,Kołbiel,14657,gar,maz_gar,kolbiel_maz_gar,"[2391182.5219122553, 6810959.027265874]","Kołbiel, Poland",Warszawa,"{'lat': '52.066666666667', 'long': '21.483333333333'}"
latowicz,80209,maz,garwolinski,latowicz,Latowicz,14673,gar,maz_gar,latowicz_maz_gar,"[2427818.3566622143, 6804344.22283399]",,,
latowicz,80210,maz,garwolinski,latowicz_and_roza,Latowicz,14673,gar,maz_gar,latowicz_and_roza_maz_gar,"[2427818.3566622143, 6804344.22283399]",,,
maciejowice,80211,san,stezycki,maciejowice,Maciejowice,8551,ste,san_ste,maciejowice_san_ste,"[2399013.5837869328, 6744686.128107267]","Maciejowice, Poland",Lublin,"{'lat': '51.7', 'long': '21.55'}"
maciejowice,80212,san,stezycki,maciejowice_and_godzisz,Maciejowice,8551,ste,san_ste,maciejowice_and_godzisz_san_ste,"[2399013.5837869328, 6744686.128107267]",,,
"",80213,maz,makowski,magnuszew,Maków Mazowiecki,2271,mak,maz_mak,magnuszew_maz_mak,"[2348220.3147107335, 6957077.176828051]",,,
nowe_miasto_raw_raw,80215,raw,bialski,nowemiasto_on_pilica,Nowemiasto,2437,bia,raw_bia,nowemiasto_on_pilica_raw_bia,"[2292086.5035698605, 6730080.732610535]",,,
"",80216,maz,garwolinski,osieck,Osieck,14724,gar,maz_gar,osieck_maz_gar,"[2385330.476645809, 6793837.985877511]","Osieck, Poland",Lublin,"{'lat': '51.966666666667', 'long': '21.416666666667'}"
ozarow_mazowiecki,80217,maz,warszawski,ozarow_mazowiecki,ozarow_mazowiecki,,war,maz_war,ozarow_mazowiecki_maz_war,,,,
parysów,80218,maz,garwolinski,parysow,Parysów,14730,gar,maz_gar,parysow_maz_gar,"[2414003.504439189, 6796555.827977921]","Parysów, Poland",Lublin,"{'lat': '51.966666666667', 'long': '21.683333333333'}"
piaseczno,80219,maz,warszawski,piaseczno,Piaseczno,14733,war,maz_war,piaseczno_maz_war,"[2340043.8966273777, 6812800.487041052]","Piaseczno, Poland",Warszawa,"{'lat': '52.083333333333', 'long': '21.033333333333'}"
"",80220,maz,grojecki,przebyszew,Przybyszew,14751,gro,maz_gro,przebyszew_maz_gro,"[2321743.71220353, 6739347.009816274]",,,
rogozno_poz,80222,maz,garwolinski,roza,roza,,gar,maz_gar,roza_maz_gar,,"Różan, Poland",Warszawa,"{'lat': '52.883333333333', 'long': '21.416666666667'}"
sobików,80223,maz,czerski,sobikow,Sobików,14783,cze,maz_cze,sobikow_maz_cze,"[2354162.9922353695, 6793186.819825748]",,,
rawa stara,80224,raw,rawski,stara_rawa,Rawa Stara,16420,raw,raw_raw,stara_rawa_raw_raw,"[2256737.350394344, 6778567.670121103]",,,
"",80225,maz,warecki,warka,Warka,23086,war,maz_war,warka_maz_war,"[2359886.047103635, 6761372.109648325]","Warka, Poland",Warszawa,"{'lat': '51.783333333333', 'long': '21.2'}"
"",80227,san,stezycki,laskarzew,Łaskarzew,8540,ste,san_ste,laskarzew_san_ste,"[2403702.738456618, 6762300.114562956]","Łaskarzew, Poland",Lublin,"{'lat': '51.8', 'long': '21.6'}"
"",80228,maz,wyszogrodzki,letow,Łętowo,14682,wys,maz_wys,letow_maz_wys,"[2234010.3029229157, 6895921.589225243]",,,
"",80301,san,stezycki,adamow,Adamów,8765,ste,san_ste,adamow_san_ste,"[2477661.85351682, 6753917.173344838]","Adamów, Poland",Lublin,"{'lat': '51.733333333333', 'long': '22.266666666667'}"
białobrzegi,80302,san,opoczynski,bialobrzegi,Białobrzegi,8374,opo,san_opo,bialobrzegi_san_opo,"[2233864.8788280524, 6714327.204946648]","Białobrzegi, Poland",Kielce,"{'lat': '51.65', 'long': '20.95'}"
bobrowniki_ste_snd,80303,san,stezycki,bobrowniki,Bobrowniki,22480,ste,san_ste,bobrowniki_san_ste,"[2441907.8183965976, 6719182.671123204]","Bobrowniki, Poland",Lublin,"{'lat': '51.566666666667', 'long': '21.933333333333'}"
"",80304,san,radomski,ciepelow,Ciepielów,8414,rad,san_rad,ciepelow_san_rad,"[2401280.2558982843, 6665226.948267234]",,,
gniewoszow_rad_snd,80305,san,radomski,gniewoszow,Gniewoszów,2449,rad,san_rad,gniewoszow_san_rad,"[2427264.3202466825, 6705740.192375317]","Gniewoszów, Poland",Kielce,"{'lat': '51.466666666667', 'long': '21.8'}"
granica_rad_snd,80306,san,radomski,granica,Granica,2502,rad,san_rad,granica_san_rad,"[2429497.9932297566, 6704611.911777069]","Granica, Poland",Kielce,"{'lat': '51.466666666667', 'long': '21.816666666667'}"
"",80307,maz,warecki,glowaczow,Głowaczów,14614,war,maz_war,glowaczow_maz_war,"[2373303.130644901, 6731852.45670364]","Głowaczów, Poland",Kielce,"{'lat': '51.633333333333', 'long': '21.316666666667'}"
janowiec_rad_snd,80308,san,radomski,janowiec,Janowiec,2453,rad,san_rad,janowiec_san_rad,"[2437467.310241713, 6678596.387454725]","Janowiec, Poland",Kielce,"{'lat': '51.333333333333', 'long': '21.883333333333'}"
"",80309,san,radomski,jedlinsk,Jedlińsk,8482,rad,san_rad,jedlinsk_san_rad,"[2350736.94825373, 6712289.528100231]","Jedlińsk, Poland",Kielce,"{'lat': '51.516666666667', 'long': '21.116666666667'}"
kazanów,80310,san,radomski,kazanow,Kazanów,8490,rad,san_rad,kazanow_san_rad,"[2389085.3381079556, 6669743.650057698]","Kazanów, Poland",Kielce,"{'lat': '51.283333333333', 'long': '21.466666666667'}"
klwow_rad_snd,80311,san,radomski,klwow,Klwów,2488,rad,san_rad,klwow_san_rad,"[2298840.661305238, 6715624.828241838]","Klwów, Poland",Kielce,"{'lat': '51.533333333333', 'long': '20.633333333333'}"
kozienice_rad_snd,80313,san,radomski,kozienice,Kozienice,2461,rad,san_rad,kozienice_san_rad,"[2399819.2708124984, 6725760.559054334]","Kozienice, Poland",Kielce,"{'lat': '51.583333333333', 'long': '21.566666666667'}"
"",80315,maz,garwolinski,miastkow,Miastków Kościelny,14692,gar,maz_gar,miastkow_maz_gar,"[2429915.8818347505, 6779022.3792258045]",,,
odrzywół,80316,san,opoczynski,odrzywol,Odrzywół,8581,opo,san_opo,odrzywol_san_opo,"[2288987.5783810373, 6713912.694981789]","Odrzywół, Poland",Kielce,"{'lat': '51.533333333333', 'long': '20.55'}"
przysucha_rad_snd,80317,san,radomski,przysucha,Przysucha,2495,rad,san_rad,przysucha_san_rad,"[2297536.0312383645, 6684219.432042863]","Przysucha, Poland",Kielce,"{'lat': '51.366666666667', 'long': '20.616666666667'}"
przytyk_rad_snd,80318,san,radomski,przytuk,Przytyk,2483,rad,san_rad,przytuk_san_rad,"[2328902.3641495625, 6705268.255214431]",,,
radom_rad_snd,80319,san,radomski,radom,Radom,22479,rad,san_rad,radom_san_rad,"[2353526.641583088, 6692546.874321778]","Radom, Poland",Kielce,"{'lat': '51.416666666667', 'long': '21.15'}"
ryczywol_rad_snd,80320,san,radomski,ryczywol,Ryczywół,2490,rad,san_rad,ryczywol_san_rad,"[2386392.3081120234, 6743287.075359647]",,,
"",80321,san,stezycki,ryki,Ryki,8645,ste,san_ste,ryki_san_ste,"[2441984.6897501657, 6733427.013445508]","Ryki, Poland",Lublin,"{'lat': '51.633333333333', 'long': '21.933333333333'}"
skaryszew,80323,maz,warszawski,skaryszew,Skaryszew,2630,war,maz_war,skaryszew_maz_war,"[2341194.2045384594, 6845260.3633955885]","Skaryszew, Poland",Kielce,"{'lat': '51.316666666667', 'long': '21.25'}"
skrzynno,80324,san,radomski,skrzynno,Skrzynno,8663,rad,san_rad,skrzynno_san_rad,"[2307248.2772027617, 6685736.268153509]","Skrzynno, Poland",Kielce,"{'lat': '51.366666666667', 'long': '20.716666666667'}"
stara_sol_prz_rus,80325,san,radomski,solec_on_vistula,Solec,8673,rad,san_rad,solec_on_vistula_san_rad,"[2423285.213371931, 6645051.571388643]",,,
"",80326,san,stezycki,stezyca,Stężyca,8678,ste,san_ste,stezyca_san_ste,"[2423689.2993930303, 6724954.400483952]","Stężyca, Poland",Lublin,"{'lat': '51.583333333333', 'long': '21.783333333333'}"
suchowola,80327,san,"",suchowola,suchowola,,"",san_,suchowola_san_,,"Suchowola, Poland",Białystok,"{'lat': '53.583333333333', 'long': '23.1'}"
szydlowiec_rad_snd,80328,san,radomski,szydlowiec,Szydłowiec,2500,rad,san_rad,szydlowiec_san_rad,"[2322109.4169841805, 6661672.291054768]","Szydłowiec, Poland",Kielce,"{'lat': '51.233333333333', 'long': '20.85'}"
ulanow_rad_snd,80329,san,"",ulenice,ulenice,,"",san_,ulenice_san_,,,,
"",80330,san,stezycki,wojcieszkow,Wojcieszków,8733,ste,san_ste,wojcieszkow_san_ste,"[2484264.4453819282, 6758014.398018331]",,,
zwolen_rad_snd,80332,san,radomski,zwolen,Zwoleń,2513,rad,san_rad,zwolen_san_rad,"[2401761.5357791497, 6685011.426535394]","Zwoleń, Poland",Kielce,"{'lat': '51.35', 'long': '21.6'}"
lysoboki_ste_snd,80333,san,stezycki,lysobyki,Łysobyki,2503,ste,san_ste,lysobyki_san_ste,"[2481011.5777624, 6728877.621095363]","Jeziorzany, Poland",Lublin,"{'lat': '51.6', 'long': '22.266666666667'}"
zelechow_ste_snd,80334,san,stezycki,zelechow,Żelechów,2511,ste,san_ste,zelechow_san_ste,"[2437987.3775628833, 6765084.766235002]","Żelechów, Poland",Lublin,"{'lat': '51.816666666667', 'long': '21.9'}"
"",90100,lub,"",bilgoray,Biłgoraj,6399,"",lub_,bilgoray_lub_,"[2526753.41431658, 6541336.813016815]",,,
ekonomia,90200,lub,"",ekonomia,ekonomia,,"",lub_,ekonomia_lub_,,,,
frampol,90300,lub,lubelski,frannopol,Frampol,2217,lub,lub_lub,frannopol_lub_lub,"[2523523.5805483023, 6563250.423296576]",,,
"",90400,lub,lubelski,goray,Goraj,2229,lub,lub_lub,goray_lub_lub,"[2523152.1510037603, 6572120.251812825]",,,
"",91100,rus,przemyski,tarnogrod,Tarnogród,2061,prz,rus_prz,tarnogrod_rus_prz,"[2530643.3897465784, 6508253.95747618]","Tarnogród, Poland",Lublin,"{'lat': '50.366666666667', 'long': '22.75'}"
tomaszow_blb_bel,91200,bel,belski,tomaszow,Tomaszów Lubelski,6388,bel,bel_bel,tomaszow_bel_bel,"[2606827.4091871968, 6525044.576440413]",,,
ulanow_rad_snd,91400,san,sandomierski,ulanow,Ulanów,2505,san,san_san,ulanow_san_san,"[2478534.6022823956, 6531609.544995501]","Ulanów, Poland",Lwów,"{'lat': '50.483333333333', 'long': '22.266666666667'}"
wysokie_mazowieckie_dro_pdl,91500,lub,lubelski,wysokie,Wysokie,9120,lub,lub_lub,wysokie_lub_lub,"[2523259.436591332, 6605024.207914631]","Wysokie, Poland",Lublin,"{'lat': '50.916666666667', 'long': '22.666666666667'}"
"",91600,rus,chelmski,zamosc,Zamość,2080,che,rus_che,zamosc_rus_che,"[2588652.1576843373, 6571578.391059462]","Zamość, Poland",Lublin,"{'lat': '50.716666666667', 'long': '23.25'}"
laszczow_blb_bel,91700,bel,belski,laszczow,Łaszczów,6374,bel,bel_bel,laszczow_bel_bel,"[2639473.5010099257, 6537527.975449486]","Łaszczów, Poland",Lublin,"{'lat': '50.533333333333', 'long': '23.733333333333'}"
_chel+,91800,rus,chelmski,zolkiewka,Żółkiewka,22384,che,rus_che,zolkiewka_rus_che,"[2542921.035545354, 6604557.684862319]","Żółkiewka, Poland",Lublin,"{'lat': '50.9', 'long': '22.833333333333'}"
balin,100100,pod,kamieniecki,balin,Balin,9467,kam,pod_kam,balin_pod_kam,"[2967839.7572996127, 6254199.919056332]","Balin, Ukraine",Ukraine SSR,"{'lat': '48.866666666667', 'long': '26.683333333333'}"
bar_lat_pod,100200,pod,latyczewski,bar,Bar,2337,lat,pod_lat,bar_pod_lat,"[3082151.928549745, 6288376.925396201]","Bar, Ukraine",Ukraine SSR,"{'lat': '49.066666666667', 'long': '27.666666666667'}"
"",100300,pod,czerwonogrodzki,borszczow,Borszczów,2330,cze,pod_cze,borszczow_pod_cze,"[2899273.335284455, 6240509.047612359]","Borshchiv, Ukraine",Tarnopol,"{'lat': '48.8', 'long': '26.05'}"
czarnokozince_lat_pod,100500,pod,kamieniecki,czarnokozince,Czarnokozińce,9621,kam,pod_kam,czarnokozince_pod_kam,"[2925883.3216080456, 6216932.593155968]",,,
czarnokozince_lat_pod,100600,pod,latyczewski,czarnoostrow,Czarnoostrów,9717,lat,pod_lat,czarnoostrow_pod_lat,"[2979006.03557909, 6361173.519081132]",,,
"",100700,pod,czerwonogrodzki,czercze,Czercze,2331,cze,pod_cze,czercze_pod_cze,"[2952633.879194, 6251157.976180435]",,,
czerwonogród,100800,pod,czerwonogrodzki,czerwonogrod,Czerwonogród,2332,cze,pod_cze,czerwonogrod_pod_cze,"[2848487.1429302883, 6240500.531373775]",,,
deraznia_lat_pod,100900,pod,latyczewski,deraznia,Derażnia,9795,lat,pod_lat,deraznia_pod_lat,"[3051218.5613215594, 6323214.015891789]",,,
_kac_pod,101000,pod,kamieniecki,dunajowiec,Dunajowce,2333,kam,pod_kam,dunajowiec_pod_kam,"[2987092.827330336, 6255604.261371641]",,,
_kac_pod,101100,pod,kamieniecki,dωwinogrod,Dźwinogród,9880,kam,pod_kam,dωwinogrod_pod_kam,"[2924262.1249610195, 6197635.123720627]",,,
franpol_kac_pod,101200,pod,kamieniecki,franpol,Franpol,2334,kam,pod_kam,franpol_pod_kam,"[2978836.931375556, 6290367.131613977]","Frampol, Poland",Lublin,"{'lat': '50.683333333333', 'long': '22.666666666667'}"
felsztyn_prz_rus,101300,pod,kamieniecki,fulsztyn,Felsztyn,2335,kam,pod_kam,fulsztyn_pod_kam,"[2972298.2382418197, 6330456.606157321]",,,
grodek_kac_pod,101500,pod,kamieniecki,grodek_on_dnister,Gródek,2343,kam,pod_kam,grodek_on_dnister_pod_kam,"[2878612.4167390694, 6212016.7751294635]",,,
husiatyn_kac_pod,101600,pod,kamieniecki,husiatyn,Husiatyn,9468,kam,pod_kam,husiatyn_pod_kam,"[2915442.785760235, 6286832.789294407]","Husyatyn, Ukraine",Tarnopol,"{'lat': '49.066666666667', 'long': '26.216666666667'}"
jagielnica_kac_pod,101700,pod,czerwonogrodzki,jagielnica,Jagielnica,2338,cze,pod_cze,jagielnica_pod_cze,"[2865948.6740244734, 6265844.684104729]","Yahilnytsya, Ukraine",Tarnopol,"{'lat': '48.95', 'long': '25.733333333333'}"
jarmolince_kac_pod,101900,pod,latyczewski,jarmolnica,Jarmolińce,2339,lat,pod_lat,jarmolnica_pod_lat,"[2986878.7725068717, 6306604.73492626]",,,
jaruga_lat_pod,102000,pod,latyczewski,jaruha,Jaruga,9876,lat,pod_lat,jaruha_pod_lat,"[3121669.6369103477, 6161548.172528291]",,,
jaryszow_lat_pod,102100,pod,latyczewski,jaryszow,Jaryszów,10101,lat,pod_lat,jaryszow_pod_lat,"[3075923.221529664, 6193138.810104518]","Yaryshiv, Ukraine",Ukraine SSR,"{'lat': '48.533333333333', 'long': '27.633333333333'}"
jazlowiec_kac_pod,102200,pod,czerwonogrodzki,jazlowiec,Jazłowiec,2340,cze,pod_cze,jazlowiec_pod_cze,"[2831741.248254601, 6267802.961177077]","Yazlovets, Ukraine",Tarnopol,"{'lat': '48.966666666667', 'long': '25.433333333333'}"
jezierzany_kac_pod,102300,pod,kamieniecki,jezierzany,Jezierzany,2341,kam,pod_kam,jezierzany_pod_kam,"[2889154.8320357283, 6254245.16741571]",,,
kasperowce_kac_pod,102400,pod,kamieniecki,kasperowce,Kasperowce,10195,kam,pod_kam,kasperowce_pod_kam,"[2878700.9088014243, 6217721.176194106]",,,
kalusz_kac_pod,102500,pod,kamieniecki,kalusz,Kalus,2342,kam,pod_kam,kalusz_pod_kam,"[3043333.373655812, 6211068.601206162]","Kalush, Ukraine",Stanisławów,"{'lat': '49.016666666667', 'long': '24.366666666667'}"
kitajgrod_kac_pod,102600,pod,kamieniecki,kitajgrod,Kitajgród,2344,kam,pod_kam,kitajgrod_pod_kam,"[2983623.8056373415, 6213458.409848175]",,,
kolendziany_kac_pod,102700,pod,kamieniecki,kolendziany,Kolędziany,10196,kam,pod_kam,kolendziany_pod_kam,"[2889994.0612100214, 6267585.352306128]",,,
kopajgrod_lat_pod,102800,pod,latyczewski,kopajgrod,Kopajgród,22947,lat,pod_lat,kopajgrod_pod_lat,"[3094615.566957768, 6250590.777981381]",,,
krzywcza_kac_pod,102900,pod,kamieniecki,krzywcza,Krzywcza,2346,kam,pod_kam,krzywcza_pod_kam,"[2906932.091872152, 6223806.99409588]","Krzywcza, Poland",Lwów,"{'lat': '49.8', 'long': '22.55'}"
kudrynce_kac_pod,103000,pod,kamieniecki,kudryniec,Kudryńce,2347,kam,pod_kam,kudryniec_pod_kam,"[2925380.1916797296, 6209500.976465031]",,,
kupin_kac_pod,103100,pod,kamieniecki,kupin,Kupin,9472,kam,pod_kam,kupin_pod_kam,"[2958394.1204905747, 6291937.147172283]","Kupyn, Ukraine",Ukraine SSR,"{'lat': '49.1', 'long': '26.583333333333'}"
kuzmin_kac_pod,103200,pod,latyczewski,kuzmin,Kuźmin,2349,lat,pod_lat,kuzmin_pod_lat,"[2953358.575154194, 6318747.243583136]",,,
lanckorona_kac_pod,103300,pod,kamieniecki,lanckorona,Lanckoroń,2350,kam,pod_kam,lanckorona_pod_kam,"[2936113.911031534, 6256808.316850943]",,,
latyczow_lat_pod,103400,pod,latyczewski,latyczew,Latyczów,22948,lat,pod_lat,latyczew_pod_lat,"[3075325.3375289943, 6340327.702465841]",,,
lityn_bra_brac,103500,brac,braclawski,lityn,Lityn,23267,bra,brac_bra,lityn_brac_bra,"[3125158.831085412, 6331666.781039431]","Lityn, Ukraine",Ukraine SSR,"{'lat': '49.333333333333', 'long': '28.066666666667'}"
michalpol_lat_pod,103700,pod,latyczewski,michalpol,Michałpol,22951,lat,pod_lat,michalpol_pod_lat,"[3021153.5762028918, 6316309.948366245]",,,
miedzyborz_lat_pod,103800,pod,latyczewski,miedzyborz,Międzyboż,9473,lat,pod_lat,miedzyborz_pod_lat,"[3048992.793588013, 6349645.34391773]",,,
