table.x,index,year,value,potential,villages_value,near_value,name,voivodeship,community,community_code,table_abbr,table.y,geometry.y,geometry
0501,blz_grbwc,1723,120,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1724,132,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1725,132,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1726,132,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1727,132,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1728,120,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1733,168,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1734,168,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1741,220,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1742,300,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1744,274,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1745,270,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1746,351,208,183,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1747,351,208,299,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1748,400,208,410,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1749,300,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1752,400,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1753,430,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1754,400,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1757,500,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1758,500,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_grbwc,1760,208,208,0,0,grabowiec,blz,chelm_belz,chlmblz,chl,,|,2622105.42142995|6591138.58703312
0501,blz_hrdl,1719,399,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1720,180,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1723,480,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1724,528,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1725,480,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1727,120,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1728,300,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1729,300,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1731,300,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1732,300,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1733,360,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1734,360,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1735,360,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1736,360,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1737,257,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1738,200,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1739,300,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1741,400,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1742,408,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1743,400,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1744,405,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1745,360,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1746,412,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1747,402,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1748,500,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1749,505,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1751,246,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1752,451,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1753,525,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1755,600,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1757,626,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1758,635,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1762,620,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1763,660,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_hrdl,1764,660,660,0,0,horodlo,blz,chelm_belz,chlmblz,chl,,|,2676551.70587069|6600933.40956078
0501,blz_kmrw,1751,230,330,0,0,komorow,blz,chelm_belz,chlmblz,chl,,|,2613392.04685116|6554977.12560195
0501,blz_kmrw,1762,200,330,0,0,komorow,blz,chelm_belz,chlmblz,chl,,|,2613392.04685116|6554977.12560195
0501,blz_kmrw,1764,330,330,0,0,komorow,blz,chelm_belz,chlmblz,chl,,|,2613392.04685116|6554977.12560195
0501,blz_krytnc,1719,270,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1724,264,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1726,240,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1728,240,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1733,252,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1734,252,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1737,249,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1738,300,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1739,250,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1741,260,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1744,250,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1746,260,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1747,260,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1748,220,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1749,210,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1751,288,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1752,250,240,54,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1757,310,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1758,330,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1760,285,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1761,280,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1762,310,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krytnc,1764,240,240,0,0,korytnica,blz,chelm_belz,chlmblz,chl,,|,2672473.66811524|6612305.64089686
0501,blz_krystynpl,1717,198,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1718,198,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1719,150,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1720,150,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1724,198,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1725,198,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1726,198,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1728,170,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1729,230,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1731,220,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1732,200,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1733,198,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1734,200,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1735,200,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_krystynpl,1738,200,240,0,0,krystynpol,blz,chelm_belz,chlmblz,chl,,|,2697057.16989266|6514145.29274616
0501,blz_lbcz,1752,100,200,0,0,libicza,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_lbcz,1754,100,200,0,0,libicza,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_lbcz,1755,200,200,0,0,libicza,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_lbczw,1717,558,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbczw,1718,558,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbczw,1719,423,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbczw,1720,423,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbczw,1721,498,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbczw,1741,150,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbczw,1746,370,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbczw,1747,370,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbczw,1752,500,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbczw,1757,620,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbczw,1760,632,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbczw,1761,620,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbczw,1762,770,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbczw,1763,730,730,0,0,lubaczow,blz,chelm_belz,chlmblz,chl,,|,2574267.7537544|6473953.95689739
0501,blz_lbl,1721,99,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1722,99,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1723,75,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1724,75,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1725,75,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1726,75,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1727,99,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1728,100,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1729,77,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1731,60,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1732,75,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1733,99,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1734,99,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1735,100,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1736,100,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1737,99,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1738,100,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1739,100,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1741,150,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1742,165,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1743,160,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1744,157,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1745,160,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1747,200,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1748,240,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1749,245,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1751,293,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1758,260,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1760,245,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1761,240,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1762,200,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_lbl,1764,200,200,0,0,lubela,blz,chelm_belz,chlmblz,chl,,|,"[2667036.720429385, 6481649.785541992]"
0501,blz_msty_krlwk,1717,267,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1718,267,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1719,198,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1720,198,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1721,198,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1722,198,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1723,180,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1724,198,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1725,198,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1726,198,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1727,198,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1728,200,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1729,186,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1731,180,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1732,168,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1733,168,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1734,168,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1735,170,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1736,170,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1737,168,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1738,180,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1739,170,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1741,200,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1742,210,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1743,210,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1744,215,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1745,210,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1746,228,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1747,228,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1748,236,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1749,245,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1751,180,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1752,252,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1753,260,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1754,260,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1755,313,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1757,320,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1758,320,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1760,112,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_krlwk,1762,324,324,0,0,mosty_krolewkie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1731,100,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1735,60,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1736,60,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1737,60,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1738,60,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1739,80,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1741,70,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1742,80,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1743,80,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1744,75,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1745,75,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1746,80,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1747,80,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1748,80,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1749,45,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1752,80,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1753,80,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1754,80,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1757,110,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1761,100,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1762,115,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_msty_szlchck,1764,97,97,0,0,mosty_szlacheckie,blz,chelm_belz,chlmblz,chl,,|,""
0501,blz_nrl,1722,2349,900,0,0,narol,blz,chelm_belz,chlmblz,chl,,|,2595385.29901462|6507395.39567153
0501,blz_nrl,1723,2634,900,0,0,narol,blz,chelm_belz,chlmblz,chl,,|,2595385.29901462|6507395.39567153
0501,blz_nrl,1724,2700,900,0,0,narol,blz,chelm_belz,chlmblz,chl,,|,2595385.29901462|6507395.39567153
0501,blz_nrl,1725,2400,900,0,0,narol,blz,chelm_belz,chlmblz,chl,,|,2595385.29901462|6507395.39567153
0501,blz_nrl,1726,498,900,0,0,narol,blz,chelm_belz,chlmblz,chl,,|,2595385.29901462|6507395.39567153
0501,blz_nrl,1727,2700,900,0,0,narol,blz,chelm_belz,chlmblz,chl,,|,2595385.29901462|6507395.39567153
0501,blz_nrl,1728,1400,900,0,0,narol,blz,chelm_belz,chlmblz,chl,,|,2595385.29901462|6507395.39567153
0501,blz_nrl,1729,1083,900,0,0,narol,blz,chelm_belz,chlmblz,chl,,|,2595385.29901462|6507395.39567153
0501,blz_nrl,1731,2081,900,0,0,narol,blz,chelm_belz,chlmblz,chl,,|,2595385.29901462|6507395.39567153
