table,name,viv,normalized_name,index,kalik_id
0801,ostrow_lubelski,lbl,strw_lublsk,lbl_strw_lblsk,1024
0801,piaski,lbl,psk,lbl_psk,1025
0801,rachow,lbl,rchw,lbl_rchw,1026
0801,radzyn,lbl,rdzyn,lbl_rdzyn,1027
0801,wodynie,lbl,wdyn,lbl_wdyn,1028
0801,wlostowice,lbl,wlstwc,lbl_wlstwc,1029
0801,zbuczyn,lbl,zbuczyn,lbl_zbczyn,1030
0801,bychawa,lbl,bychw,lbl_bychw,1031
0801,kock,lbl,kck,lbl_kck,1032
0801,cape_between_san,lbl,cp_btwn_sn,lbl_cp_btwn_sn,1033
0801,leczna,lbl,lczn,lbl_lczn,1034
0801,lukow,lbl,lukw,lbl_lkw,1035
0801,kamionka,lbl,kmnk,lbl_kmnk,1036
0801,belzyce,lbl,blzyc,lbl_blzyc,1037
0801,konskowola,lbl,knskwl,lbl_knskwl,1038
0801,grodek,lbl,grdk,lbl_grdk,1039
0801,janow,lbl,jnw,lbl_jnw,1040
0801,markuszow,lbl,mrkuszw,lbl_mrkszw,1041
0801,parczew,lbl,prczw,lbl_prczw,1042
0801,radomysl,lbl,rdmysl,lbl_rdmysl,1043
0801,seroczyn,lbl,srczyn,lbl_srczyn,1044
0801,siedlce,lbl,sdlc,lbl_sdlc,1045
0801,wawelnica,lbl,wwlnc,lbl_wwlnc,1046
0801,zaklikow,lbl,zklkw,lbl_zklkw,1047
0802,biala,raw,bl,raw_bl,1048
0802,drwalew,maz,drwlw,maz_drwlw,1049
0802,garwolin,maz,grwln,maz_grwln,1050
0802,grojec,maz,grjc,maz_grjc,1051
0802,glowno,raw,glwn,raw_glwn,1052
0802,goszczyn,maz,gszczyn,maz_gszczyn,1053
0802,kobylnica,maz,kbylnc,maz_kbylnc,1054
0802,kolbiel,maz,klbl,maz_klbl,1055
0802,latowicz,maz,ltwcz,maz_ltwcz,1056
0802,maciejowice,maz,mcjwc,maz_mcjwc,1057
0802,magnuszew,maz,mgnuszw,maz_mgnszw,1058
0802,minsk_mazowiecki,maz,mnsk_mzwck,maz_mnsk_mzwck,1059
0802,nowemiasto_on_pilica,raw,nwmst_n_plc,raw_nwmst_n_plc,1060
0802,osieck,maz,sck,maz_sck,1061
0802,ozarow_mazowiecki,maz,zrw_mzwck,maz_zrw_mzwck,1062
0802,piaseczno,maz,psczn,maz_psczn,1063
0802,przebyszew,maz,przbyszw,maz_przbyszw,1064
0802,rawa,raw,rw,raw_rw,1065
0802,roza,maz,rz,maz_rz,1066
0802,sobikow,maz,sbkw,maz_sbkw,1067
0802,stara_rawa,raw,str_rw,raw_str_rw,1068
0802,warka,maz,wrk,maz_wrk,1069
0802,warsaw,maz,wrsw,maz_wrsw,1070
0802,laskarzew,maz,lskrzw,maz_lskrzw,1071
0802,letow,maz,ltw,maz_ltw,1072
0802,parysow,maz,prysw,maz_prysw,1073
0802,latowicz,maz,ltwcz,maz_ltwcz,1074
0802,maciejowice,maz,mcjwc,maz_mcjwc,1075
0803,adamow,snd,dmw,snd_dmw,1076
0803,bialobrzegi,snd,blbrzg,snd_blbrzg,1077
0803,bobrowniki,snd,bbrwnk,snd_bbrwnk,1078
0803,ciepelow,snd,cplw,snd_cplw,1079
0803,granica,snd,grnc,snd_grnc,1080
0803,glowaczow,snd,glwczw,snd_glwczw,1081
0803,gniewoszow,snd,gnwszw,snd_gnwszw,1082
0803,janowiec,snd,jnwc,snd_jnwc,1083
0803,kazanow,snd,kznw,snd_kznw,1084
0803,klwow,snd,klww,snd_klww,1085
0803,korytnica,snd,krytnc,snd_krytnc,1086
0803,kozienice,snd,kznc,snd_kznc,1087
0803,lipsko,snd,lpsk,snd_lpsk,1088
0803,miastkow,snd,mstkw,snd_mstkw,1089
0803,przysucha,snd,przysuch,snd_przysch,1090
0803,przytuk,snd,przytuk,snd_przytk,1091
0803,radom,snd,rdm,snd_rdm,1092
0803,ryczywol,snd,ryczywl,snd_ryczywl,1093
0803,ryki,snd,ryk,snd_ryk,1094
0803,sienno,snd,snn,snd_snn,1095
0803,skaryszew,snd,skryszw,snd_skryszw,1096
0803,skrzynno,snd,skrzynn,snd_skrzynn,1097
0803,solec_on_vistula,snd,slc_n_vstul,snd_slc_n_vstl,1098
0803,stezyca,snd,stzyc,snd_stzyc,1099
0803,suchowola,snd,suchwl,snd_schwl,1100
0803,szydlowiec,snd,szydlwc,snd_szydlwc,1101
0803,ulenice,snd,ulnc,snd_lnc,1102
0803,wojcieszkow,snd,wjcszkw,snd_wjcszkw,1103
0803,zawichost,snd,zwchst,snd_zwchst,1104
0803,zwolen,snd,zwln,snd_zwln,1105
0803,lysobyki,snd,lysbyk,snd_lysbyk,1106
0803,jedlinsk,snd,jdlnsk,snd_jdlnsk,1107
0803,zelechow,snd,zlchw,snd_zlchw,1108
0803,odrzywol,snd,drzywl,snd_drzywl,1109
0900,bilgoray,lbl,blgry,lbl_blgry,1110
0900,frannopol,lbl,frnnpl,lbl_frnnpl,1111
0900,goray,lbl,gry,lbl_gry,1112
0900,krasnobrod,rus,krsnbrd,rus_krsnbrd,1113
0900,pilaszkowiec,lbl,plszkwc,lbl_plszkwc,1114
0900,rozwadow,snd,rzwdw,snd_rzwdw,1115
0900,tarnogrod,snd,trngrd,snd_trngrd,1116
0900,turobin,rus,turbn,rus_trbn,1117
0900,wysokie,lbl,wysk,lbl_wysk,1118
0900,zamosc,rus,zmsc,rus_zmsc,1119
0900,gorzkow,lbl,grzkw,lbl_grzkw,1120
0900,laszczow,blz,lszczw,blz_lszczw,1121
0900,ulanow,snd,ulnw,snd_lnw,1122
0900,ekonomia,snd,knm,snd_knm,1123
0900,modliborzyce,lbl,mdlbrzyc,lbl_mdlbrzyc,1124
0900,tomaszow,lbl,tmszw,lbl_tmszw,1125
0900,szczebreszyn,rus,szczbrszyn,rus_szczbrszyn,1126
0900,zolkiewka,rus,zlkwk,rus_zlkwk,1127
