name,table,community,community_code,land,table_abbr,voivodeship,index,potential,year,value,villages_value,near_value,kalik_id,newname,lon,lat
fredropol,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_frdrpl,40,1763,40,0,0,126,"",22.75,49.7
fredropol,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_frdrpl,40,1764,40,0,0,126,"",22.75,49.7
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1725,300,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1732,350,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1736,300,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1737,300,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1738,300,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1743,400,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1744,400,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1745,400,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1746,420,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1747,420,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1748,420,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1749,420,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1751,400,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1752,340,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1753,300,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1754,120,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1758,120,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1760,120,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1761,120,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1762,120,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1763,120,0,0,128,"",22.9880212636859,49.7159816387095
husakow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hskw,120,1764,120,0,0,128,"",22.9880212636859,49.7159816387095
husow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hsw,50,1727,30,0,0,129,"",22.2833333333333,49.9833333333333
husow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hsw,50,1733,50,0,0,129,"",22.2833333333333,49.9833333333333
husow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hsw,50,1737,70,0,0,129,"",22.2833333333333,49.9833333333333
husow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hsw,50,1742,50,0,0,129,"",22.2833333333333,49.9833333333333
husow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hsw,50,1743,50,0,0,129,"",22.2833333333333,49.9833333333333
husow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hsw,50,1748,50,0,0,129,"",22.2833333333333,49.9833333333333
husow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hsw,50,1751,50,0,0,129,"",22.2833333333333,49.9833333333333
husow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hsw,50,1752,50,0,0,129,"",22.2833333333333,49.9833333333333
husow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_hsw,50,1754,50,0,0,129,"",22.2833333333333,49.9833333333333
iskan,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_skn,30,1737,40,0,0,130,"",22.4333333333333,49.7833333333333
iskan,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_skn,30,1738,40,0,0,130,"",22.4333333333333,49.7833333333333
iskan,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_skn,30,1753,30,0,0,130,"",22.4333333333333,49.7833333333333
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1732,100,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1733,100,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1734,100,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1735,100,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1736,116,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1737,116,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1738,116,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1741,120,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1742,120,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1743,120,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1744,100,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1745,100,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1747,110,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1748,100,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1749,100,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1751,100,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1752,100,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1753,100,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1754,110,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1755,110,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1757,110,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1758,110,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1760,120,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1761,120,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1762,120,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1763,120,0,0,131,"",22.1166666666667,49.75
izdebki,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_zdbk,120,1764,120,0,0,131,"",22.1166666666667,49.75
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1718,1710,0,0,132,"",22.7153476274968,50.0095083215402
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1729,960,0,0,132,"",22.7153476274968,50.0095083215402
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1731,400,0,0,132,"",22.7153476274968,50.0095083215402
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1739,470,0,0,132,"",22.7153476274968,50.0095083215402
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1743,500,0,0,132,"",22.7153476274968,50.0095083215402
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1744,566,0,0,132,"",22.7153476274968,50.0095083215402
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1745,100,0,0,132,"",22.7153476274968,50.0095083215402
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1747,60,0,0,132,"",22.7153476274968,50.0095083215402
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1748,208,0,0,132,"",22.7153476274968,50.0095083215402
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1758,1796,0,0,132,"",22.7153476274968,50.0095083215402
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1760,2509,0,0,132,"",22.7153476274968,50.0095083215402
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1762,1567,0,0,132,"",22.7153476274968,50.0095083215402
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1763,2793,0,0,132,"",22.7153476274968,50.0095083215402
jaroslaw,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jrslw,1977,1764,1977,0,0,132,"",22.7153476274968,50.0095083215402
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1724,150,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1728,112,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1729,80,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1731,80,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1741,100,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1742,100,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1744,100,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1745,100,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1747,100,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1748,100,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1749,100,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1751,100,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1752,100,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1753,100,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1754,108,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1755,108,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1757,108,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1758,108,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1760,110,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1762,110,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1763,110,0,0,133,"",22.3166666666667,49.7333333333333
jawornik,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk,110,1764,110,0,0,133,"",22.3166666666667,49.7333333333333
jawornik_ruski,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk_rsk,30,1744,100,0,0,134,"",22.3166666666667,49.7333333333333
jawornik_ruski,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_jwrnk_rsk,30,1754,30,0,0,134,"",22.3166666666667,49.7333333333333
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1719,699,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1720,641,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1721,612,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1722,498,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1723,548,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1724,498,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1725,450,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1726,300,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1727,300,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1728,300,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1729,462,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1731,450,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1732,500,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1733,633,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1734,633,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1735,570,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1736,540,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1737,570,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1738,400,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1739,480,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1741,420,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1742,470,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1743,400,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1744,430,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1745,440,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1746,440,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1747,440,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1748,440,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1749,440,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1751,410,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1752,410,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1753,410,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1754,410,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1758,410,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1760,410,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1761,410,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1762,410,0,0,135,"",23.1569190174614,49.9576305264845
krakowiec,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krkwc,410,1764,410,0,0,135,"",23.1569190174614,49.9576305264845
krukienice,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krknc,0,1736,45,0,0,136,"",23.1666666666667,49.6833333333333
krukienice,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krknc,0,1737,40,0,0,136,"",23.1666666666667,49.6833333333333
krukienice,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krknc,0,1741,50,0,0,136,"",23.1666666666667,49.6833333333333
krukienice,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krknc,0,1747,30,0,0,136,"",23.1666666666667,49.6833333333333
krukienice,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krknc,0,1748,30,0,0,136,"",23.1666666666667,49.6833333333333
krukienice,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krknc,0,1753,108,0,0,136,"",23.1666666666667,49.6833333333333
krzeszow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krzszw,40,1757,40,0,0,137,"",22.3471344669615,50.398190472345
krzeszow,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krzszw,40,1758,40,0,0,137,"",22.3471344669615,50.398190472345
krzywcza,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krzywcz,50,1741,50,0,0,138,"",22.5360033562236,49.7969008245707
krzywcza,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_krzywcz,50,1742,50,0,0,138,"",22.5360033562236,49.7969008245707
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1719,910,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1720,999,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1721,999,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1722,999,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1723,999,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1724,999,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1725,900,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1726,999,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1728,800,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1729,900,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1731,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1732,999,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1733,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1734,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1735,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1736,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1737,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1738,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1739,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1742,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1743,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1744,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1745,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1746,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1747,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1748,500,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1751,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1752,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1753,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1754,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1757,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1758,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1760,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1761,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1762,1000,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1763,1049,0,0,139,"",22.4322199159075,50.2482101130387
lezajsk,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lzjsk,1050,1764,1050,0,0,139,"",22.4322199159075,50.2482101130387
lubomierz,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lbmrz,480,1739,300,0,0,140,"",,
lubomierz,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lbmrz,480,1749,468,0,0,140,"",,
lubomierz,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lbmrz,480,1751,490,0,0,140,"",,
lubomierz,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lbmrz,480,1752,506,0,0,140,"",,
lubomierz,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lbmrz,480,1753,480,0,0,140,"",,
lubomierz,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lbmrz,480,1758,480,0,0,140,"",,
lubomierz,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lbmrz,480,1760,480,0,0,140,"",,
lubomierz,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_lbmrz,480,1764,480,0,0,140,"",,
medyka,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_mdyk,230,1719,50,0,0,141,"",22.9333333333333,49.8
medyka,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_mdyk,230,1720,196,0,0,141,"",22.9333333333333,49.8
medyka,1100,przemysl,przmysl,Autonomous,przemysl,rus,rus_mdyk,230,1721,204,0,0,141,"",22.9333333333333,49.8
