table,index,year,value,villages,near,is_sum
1405,kij_bystryk,1737,50,0,0,0
1405,kij_bystryk,1738,50,0,0,0
1405,kij_byszw,1733,30,0,0,0
1405,kij_byszw,1734,40,0,0,0
1405,kij_byszw,1736,40,0,0,0
1405,kij_byszw,1737,40,0,0,0
1405,kij_byszw,1738,40,0,0,0
1405,kij_byszw,1741,69,0,0,0
1405,kij_byszw,1742,75,0,0,0
1405,kij_byszw,1743,75,0,0,0
1405,kij_byszw,1744,75,0,0,0
1405,kij_byszw,1745,75,0,0,0
1405,kij_byszw,1746,87,0,0,0
1405,kij_byszw,1747,152,0,0,0
1405,kij_byszw,1748,152,0,0,0
1405,kij_byszw,1749,174,0,0,0
1405,kij_byszw,1751,190,0,0,0
1405,kij_byszw,1752,200,0,0,0
1405,kij_byszw,1753,212,0,0,0
1405,kij_byszw,1754,212,0,0,0
1405,kij_byszw,1755,212,0,0,0
1405,kij_byszw,1757,224,0,0,0
1405,kij_byszw,1758,151,0,0,0
1405,kij_byszw,1760,249,0,0,0
1405,kij_byszw,1761,249,0,0,0
1405,kij_byszw,1762,298,0,0,0
1405,kij_byszw,1764,280,0,0,0
1405,kij_chdrkw,1734,50,0,0,0
1405,kij_chdrkw,1736,50,0,0,0
1405,kij_chdrkw,1737,50,0,0,0
1405,kij_chdrkw,1738,50,0,0,0
1405,kij_chdrkw,1741,115,0,0,0
1405,kij_chdrkw,1742,50,0,0,0
1405,kij_chdrkw,1743,50,0,0,0
1405,kij_chdrkw,1744,50,0,0,0
1405,kij_chdrkw,1745,50,0,0,0
1405,kij_chdrkw,1746,70,0,0,0
1405,kij_chdrkw,1747,117,0,0,0
1405,kij_chdrkw,1748,119,0,0,0
1405,kij_chdrkw,1749,118,0,0,0
1405,kij_chdrkw,1751,128,0,0,0
1405,kij_chdrkw,1752,120,0,0,0
1405,kij_chdrkw,1753,128,0,0,0
1405,kij_chdrkw,1754,128,0,0,0
1405,kij_chdrkw,1755,128,0,0,0
1405,kij_chdrkw,1757,140,0,0,0
1405,kij_chdrkw,1758,118,0,0,0
1405,kij_chdrkw,1760,264,0,0,0
1405,kij_chdrkw,1761,264,0,0,0
1405,kij_chdrkw,1762,320,0,0,0
1405,kij_chdrkw,1764,360,0,0,0
1405,kij_cdnw,1717,534,0,0,0
1405,kij_cdnw,1718,534,0,0,0
1405,kij_cdnw,1720,480,0,0,0
1405,kij_cdnw,1722,399,0,0,0
1405,kij_cdnw,1723,399,0,0,0
1405,kij_cdnw,1725,400,0,0,0
1405,kij_cdnw,1726,100,0,0,0
1405,kij_cdnw,1728,350,0,0,0
1405,kij_cdnw,1731,350,0,0,0
1405,kij_cdnw,1732,350,0,0,0
1405,kij_cdnw,1733,400,0,0,0
1405,kij_cdnw,1734,450,0,0,0
1405,kij_cdnw,1735,450,0,0,0
1405,kij_cdnw,1736,450,0,0,0
1405,kij_cdnw,1739,588,0,0,0
1405,kij_cdnw,1746,812,0,0,0
1405,kij_cdnw,1754,400,0,0,0
1405,kij_cdnw,1760,1246,0,0,0
1405,kij_czjkwk,1731,36,0,0,0
1405,kij_czjkwk,1732,70,0,0,0
1405,kij_czjkwk,1733,50,0,0,0
1405,kij_czjkwk,1734,20,0,0,0
1405,kij_czjkwk,1736,100,0,0,0
1405,kij_czjkwk,1737,50,0,0,0
1405,kij_czjkwk,1738,50,0,0,0
1405,kij_czjkwk,1741,161,0,0,0
1405,kij_czjkwk,1742,75,0,0,0
1405,kij_czjkwk,1743,50,0,0,0
1405,kij_czjkwk,1744,50,0,0,0
1405,kij_czjkwk,1745,50,0,0,0
1405,kij_czjkwk,1746,58,0,0,0
1405,kij_czjkwk,1748,119,0,0,0
1405,kij_czhryn,1723,60,0,0,0
1405,kij_czhryn,1724,60,0,0,0
1405,kij_czhryn,1725,60,0,0,0
1405,kij_czhryn,1726,60,0,0,0
1405,kij_czhryn,1728,22,0,0,0
1405,kij_czhryn,1733,50,0,0,0
1405,kij_czhryn,1734,100,0,0,0
1405,kij_czhryn,1735,80,0,0,0
1405,kij_czhryn,1736,100,0,0,0
1405,kij_czhryn,1737,180,0,0,0
1405,kij_czhryn,1738,80,0,0,0
1405,kij_czhryn,1741,1012,0,0,0
1405,kij_czhryn,1742,440,0,0,0
1405,kij_czhryn,1743,440,0,0,0
1405,kij_czhryn,1744,300,0,0,0
1405,kij_czhryn,1745,300,0,0,0
1405,kij_czhryn,1746,250,0,0,0
1405,kij_czhryn,1747,383,0,0,0
1405,kij_czhryn,1748,305,0,0,0
1405,kij_czhryn,1749,300,0,0,0
1405,kij_czhryn,1751,300,0,0,0
1405,kij_czhryn,1752,300,0,0,0
1405,kij_czhryn,1753,300,0,0,0
1405,kij_czhryn,1754,300,0,0,0
1405,kij_czhryn,1755,300,0,0,0
1405,kij_czhryn,1758,216,0,0,0
1405,kij_czhryn,1760,440,0,0,0
1405,kij_czhryn,1761,440,0,0,0
1405,kij_czrksy,1724,50,0,0,0
1405,kij_czrksy,1725,80,0,0,0
1405,kij_czrksy,1726,60,0,0,0
1405,kij_czrksy,1727,60,0,0,0
1405,kij_czrksy,1728,63,0,0,0
1405,kij_czrksy,1729,60,0,0,0
1405,kij_czrksy,1731,60,0,0,0
1405,kij_czrksy,1732,120,0,0,0
1405,kij_czrksy,1733,100,0,0,0
1405,kij_czrksy,1734,150,0,0,0
1405,kij_czrksy,1735,150,0,0,0
1405,kij_czrksy,1736,150,0,0,0
1405,kij_czrksy,1737,200,0,0,0
1405,kij_czrksy,1738,120,0,0,0
1405,kij_czrksy,1741,180,0,0,0
1405,kij_czrksy,1742,230,0,0,0
1405,kij_czrksy,1743,230,0,0,0
1405,kij_czrksy,1744,220,0,0,0
1405,kij_czrksy,1745,220,0,0,0
1405,kij_czrksy,1749,230,0,0,0
1405,kij_czrksy,1751,260,0,0,0
1405,kij_czrksy,1752,330,0,0,0
1405,kij_czrksy,1753,330,0,0,0
1405,kij_czrksy,1754,330,0,0,0
1405,kij_czrksy,1755,330,0,0,0
1405,kij_czrksy,1757,400,0,0,0
1405,kij_czrksy,1758,237,0,0,0
1405,kij_czrksy,1760,440,0,0,0
1405,kij_czrksy,1761,440,0,0,0
1405,kij_czrksy,1763,580,0,0,0
1405,kij_czrksy,1764,530,0,0,0
1405,kij_czrnchw,1721,78,0,0,0
1405,kij_czrnchw,1722,48,0,0,0
1405,kij_czrnchw,1723,48,0,0,0
1405,kij_czrnchw,1725,40,0,0,0
1405,kij_czrnchw,1726,40,0,0,0
1405,kij_czrnchw,1727,50,0,0,0
1405,kij_czrnchw,1728,52,0,0,0
1405,kij_czrnchw,1729,100,0,0,0
1405,kij_czrnchw,1731,50,0,0,0
1405,kij_czrnchw,1732,100,0,0,0
1405,kij_czrnchw,1733,50,0,0,0
1405,kij_czrnchw,1734,50,0,0,0
1405,kij_czrnchw,1735,50,0,0,0
1405,kij_czrnchw,1736,50,0,0,0
1405,kij_czrnchw,1737,50,0,0,0
1405,kij_czrnchw,1738,50,0,0,0
1405,kij_czrnchw,1741,150,0,0,0
1405,kij_czrnchw,1742,150,0,0,0
1405,kij_czrnchw,1743,150,0,0,0
1405,kij_czrnchw,1744,150,0,0,0
1405,kij_czrnchw,1745,150,0,0,0
1405,kij_czrnchw,1747,81,0,0,0
1405,kij_czrnchw,1748,81,0,0,0
1405,kij_czrnchw,1749,81,0,0,0
1405,kij_czrnchw,1751,85,0,0,0
1405,kij_czrnchw,1758,54,0,0,0
1405,kij_czrnchw,1760,200,0,0,0
1405,kij_czrnchw,1761,358,0,0,0
1405,kij_czrnchw,1762,240,0,0,0
1405,kij_czrnchw,1763,240,0,0,0
1405,kij_czrnchw,1764,216,0,0,0
1405,kij_czrwn,1749,101,0,0,0
1405,kij_czrwn,1751,130,0,0,0
1405,kij_czrwn,1757,160,0,0,0
1405,kij_czrwn,1758,83,0,0,0
1405,kij_czrwn,1760,146,0,0,0
1405,kij_czrwn,1761,306,0,0,0
1405,kij_czrwn,1762,175,0,0,0
1405,kij_czrwn,1763,193,0,0,0
1405,kij_dlbysz,1717,159,0,0,0
1405,kij_dlbysz,1718,159,0,0,0
1405,kij_dlbysz,1720,90,0,0,0
1405,kij_dlbysz,1721,48,0,0,0
1405,kij_dlbysz,1722,69,0,0,0
1405,kij_dlbysz,1723,69,0,0,0
1405,kij_dlbysz,1724,69,0,0,0
1405,kij_dlbysz,1725,70,0,0,0
1405,kij_dlbysz,1726,70,0,0,0
1405,kij_dlbysz,1727,70,0,0,0
1405,kij_dlbysz,1728,70,0,0,0
1405,kij_dlbysz,1729,70,0,0,0
1405,kij_dlbysz,1731,40,0,0,0
1405,kij_dlbysz,1732,140,0,0,0
1405,kij_dlbysz,1733,70,0,0,0
1405,kij_dlbysz,1735,70,0,0,0
1405,kij_dlbysz,1736,70,0,0,0
1405,kij_dlbysz,1738,50,0,0,0
1405,kij_dlbysz,1741,50,0,0,0
1405,kij_dlbysz,1742,330,0,0,0
1405,kij_dlbysz,1749,80,0,0,0
1405,kij_dlbysz,1753,85,0,0,0
1405,kij_dlbysz,1754,85,0,0,0
1405,kij_dlbysz,1755,85,0,0,0
1405,kij_dlbysz,1757,85,0,0,0
1405,kij_fstw,1721,60,0,0,0
1405,kij_fstw,1722,69,0,0,0
1405,kij_fstw,1723,78,0,0,0
1405,kij_fstw,1724,78,0,0,0
1405,kij_fstw,1725,80,0,0,0
1405,kij_fstw,1726,80,0,0,0
1405,kij_fstw,1731,80,0,0,0
1405,kij_fstw,1732,160,0,0,0
1405,kij_fstw,1733,60,0,0,0
1405,kij_fstw,1734,100,0,0,0
1405,kij_fstw,1735,100,0,0,0
1405,kij_fstw,1736,105,0,0,0
1405,kij_fstw,1737,105,0,0,0
1405,kij_fstw,1738,105,0,0,0
1405,kij_fstw,1739,132,0,0,0
1405,kij_fstw,1741,200,0,0,0
1405,kij_fstw,1745,240,0,0,0
1405,kij_fstw,1746,300,0,0,0
1405,kij_fstw,1747,583,0,0,0
1405,kij_fstw,1748,612,0,0,0
1405,kij_fstw,1749,587,0,0,0
1405,kij_fstw,1751,593,0,0,0
1405,kij_fstw,1753,700,0,0,0
1405,kij_fstw,1754,700,0,0,0
1405,kij_fstw,1755,700,0,0,0
1405,kij_fstw,1757,500,0,0,0
1405,kij_fstw,1758,400,0,0,0
1405,kij_fstw,1760,513,0,0,0
1405,kij_fstw,1761,593,0,0,0
1405,kij_fstw,1763,680,0,0,0
1405,kij_fstw,1764,610,0,0,0
1405,kij_hrmnwk,1734,50,0,0,0
1405,kij_hrmnwk,1736,80,0,0,0
1405,kij_hrmnwk,1746,270,0,0,0
1405,kij_hrmnwk,1747,102,0,0,0
1405,kij_hrmnwk,1748,102,0,0,0
1405,kij_hrmnwk,1749,102,0,0,0
1405,kij_hrmnwk,1751,110,0,0,0
1405,kij_hrmnwk,1752,200,0,0,0
1405,kij_hrmnwk,1753,212,0,0,0
1405,kij_hrmnwk,1754,212,0,0,0
1405,kij_hrmnwk,1755,212,0,0,0
1405,kij_hrmnwk,1757,230,0,0,0
1405,kij_hrmnwk,1763,400,0,0,0
1405,kij_hrmnwk,1764,360,0,0,0
1405,kij_hrnstjpl,1737,50,0,0,0
1405,kij_hrnstjpl,1738,50,0,0,0
1405,kij_hrnstjpl,1741,141,0,0,0
1405,kij_hrnstjpl,1742,50,0,0,0
1405,kij_hrnstjpl,1743,50,0,0,0
1405,kij_hrnstjpl,1744,50,0,0,0
1405,kij_hrnstjpl,1745,50,0,0,0
1405,kij_hrnstjpl,1746,58,0,0,0
1405,kij_hrnstjpl,1747,106,0,0,0
1405,kij_hrnstjpl,1748,132,0,0,0
1405,kij_hrnstjpl,1749,132,0,0,0
1405,kij_hrnstjpl,1751,140,0,0,0
1405,kij_hrnstjpl,1752,130,0,0,0
1405,kij_hrnstjpl,1753,140,0,0,0
1405,kij_hrnstjpl,1754,140,0,0,0
1405,kij_hrnstjpl,1755,140,0,0,0
1405,kij_hrnstjpl,1757,130,0,0,0
1405,kij_hrnstjpl,1758,105,0,0,0
1405,kij_hrnstjpl,1760,155,0,0,0
1405,kij_hrnstjpl,1761,130,0,0,0
1405,kij_hrnstjpl,1762,156,0,0,0
1405,kij_hrdyszcz,1731,15,0,0,0
1405,kij_hrdyszcz,1732,40,0,0,0
1405,kij_hrdyszcz,1734,20,0,0,0
1405,kij_hrdyszcz,1736,20,0,0,0
1405,kij_hrdyszcz,1737,20,0,0,0
1405,kij_hrdyszcz,1738,20,0,0,0
1405,kij_hrdyszcz,1741,65,0,0,0
1405,kij_hrdyszcz,1743,60,0,0,0
1405,kij_hrdyszcz,1744,65,0,0,0
1405,kij_hrdyszcz,1745,30,0,0,0
1405,kij_hrdyszcz,1746,30,0,0,0
1405,kij_hrszkw,1727,40,0,0,0
1405,kij_hrszkw,1729,20,0,0,0
1405,kij_hrszkw,1731,50,0,0,0
1405,kij_hrszkw,1732,100,0,0,0
1405,kij_hrszkw,1733,50,0,0,0
1405,kij_hrszkw,1736,50,0,0,0
1405,kij_hrszkw,1737,30,0,0,0
1405,kij_hrszkw,1738,20,0,0,0
1405,kij_hrszkw,1742,50,0,0,0
1405,kij_hrszkw,1743,50,0,0,0
1405,kij_hrszkw,1746,50,0,0,0
1405,kij_hrszkw,1747,70,0,0,0
1405,kij_hrszkw,1758,38,0,0,0
1405,kij_hrszkw,1760,80,0,0,0
1405,kij_hrszkw,1761,73,0,0,0
1405,kij_hrszkw,1762,80,0,0,0
1405,kij_hs,1728,200,0,0,0
1405,kij_wnc,1752,66,0,0,0
1405,kij_wnc,1755,130,0,0,0
1405,kij_wnc,1758,80,0,0,0
1405,kij_wnc,1760,105,0,0,0
1405,kij_wnc,1761,105,0,0,0
1405,kij_wnc,1762,126,0,0,0
1405,kij_wnc,1763,140,0,0,0
1405,kij_wnc,1764,132,0,0,0
1405,kij_khrlk,1753,68,0,0,0
1405,kij_khrlk,1754,68,0,0,0
1405,kij_khrlk,1755,68,0,0,0
1405,kij_khrlk,1757,70,0,0,0
1405,kij_khrlk,1758,52,0,0,0
1405,kij_khrlk,1760,88,0,0,0
1405,kij_khrlk,1761,98,0,0,0
1405,kij_kmnk,1717,282,0,0,0
1405,kij_kmnk,1718,282,0,0,0
1405,kij_kmnk,1719,100,0,0,0
1405,kij_kmnk,1720,99,0,0,0
1405,kij_kmnk,1721,99,0,0,0
1405,kij_kmnk,1722,99,0,0,0
1405,kij_kmnk,1723,99,0,0,0
1405,kij_kmnk,1724,99,0,0,0
1405,kij_kmnk,1725,100,0,0,0
1405,kij_kmnk,1726,100,0,0,0
1405,kij_kmnk,1727,100,0,0,0
1405,kij_kmnk,1728,100,0,0,0
1405,kij_kmnk,1729,100,0,0,0
1405,kij_kmnk,1731,100,0,0,0
1405,kij_kmnk,1732,100,0,0,0
1405,kij_kmnk,1733,100,0,0,0
1405,kij_kmnk,1734,100,0,0,0
1405,kij_kmnk,1735,100,0,0,0
1405,kij_kmnk,1737,100,0,0,0
1405,kij_kmnk,1738,100,0,0,0
1405,kij_kmnk,1739,100,0,0,0
1405,kij_kmnk,1741,100,0,0,0
1405,kij_kmnk,1742,150,0,0,0
1405,kij_kmnk,1743,150,0,0,0
1405,kij_kmnk,1744,150,0,0,0
1405,kij_kmnk,1745,150,0,0,0
1405,kij_kmnk,1747,150,0,0,0
1405,kij_kmnk,1749,150,0,0,0
1405,kij_kmnk,1751,150,0,0,0
1405,kij_kmnk,1752,150,0,0,0
1405,kij_kmnk,1757,150,0,0,0
1405,kij_kmnk,1758,150,0,0,0
1405,kij_kmnk,1763,152,0,0,0
1405,kij_kmnk,1764,150,0,0,0
1405,kij_knw,1731,50,0,0,0
1405,kij_knw,1732,100,0,0,0
1405,kij_knw,1733,60,0,0,0
1405,kij_knw,1734,100,0,0,0
1405,kij_knw,1735,100,0,0,0
1405,kij_knw,1736,100,0,0,0
1405,kij_knw,1737,200,0,0,0
1405,kij_knw,1738,120,0,0,0
1405,kij_knw,1739,120,0,0,0
1405,kij_knw,1741,150,0,0,0
1405,kij_knw,1742,180,0,0,0
1405,kij_knw,1743,140,0,0,0
1405,kij_knw,1744,130,0,0,0
1405,kij_knw,1745,130,0,0,0
1405,kij_knw,1746,60,0,0,0
1405,kij_knw,1747,202,0,0,0
1405,kij_knw,1748,204,0,0,0
1405,kij_knw,1749,202,0,0,0
1405,kij_knw,1751,200,0,0,0
1405,kij_knw,1752,200,0,0,0
1405,kij_knw,1753,220,0,0,0
1405,kij_knw,1754,220,0,0,0
1405,kij_knw,1755,220,0,0,0
1405,kij_knw,1757,220,0,0,0
1405,kij_knw,1758,159,0,0,0
1405,kij_knw,1760,322,0,0,0
1405,kij_knw,1761,322,0,0,0
1405,kij_knw,1763,425,0,0,0
1405,kij_knw,1764,425,0,0,0
1405,kij_kdn,1734,50,0,0,0
1405,kij_kdn,1736,50,0,0,0
1405,kij_kdn,1737,50,0,0,0
1405,kij_kdn,1744,140,0,0,0
1405,kij_kdn,1745,140,0,0,0
1405,kij_kdn,1746,290,0,0,0
1405,kij_kdn,1747,320,0,0,0
1405,kij_kdn,1748,330,0,0,0
1405,kij_kdn,1749,370,0,0,0
1405,kij_kdn,1751,345,0,0,0
1405,kij_kdn,1752,370,0,0,0
1405,kij_kdn,1753,385,0,0,0
1405,kij_kdn,1754,385,0,0,0
1405,kij_kdn,1755,385,0,0,0
1405,kij_kdn,1757,407,0,0,0
1405,kij_kdn,1758,278,0,0,0
1405,kij_kdn,1760,440,0,0,0
1405,kij_kdn,1761,440,0,0,0
1405,kij_kdn,1762,528,0,0,0
1405,kij_kdn,1763,582,0,0,0
1405,kij_kdn,1764,502,0,0,0
1405,kij_krstszw,1717,150,0,0,0
1405,kij_krstszw,1718,150,0,0,0
1405,kij_krstszw,1720,225,0,0,0
1405,kij_krstszw,1721,150,0,0,0
1405,kij_krstszw,1722,159,0,0,0
1405,kij_krstszw,1723,159,0,0,0
1405,kij_krstszw,1724,180,0,0,0
1405,kij_krstszw,1725,170,0,0,0
1405,kij_krstszw,1726,174,0,0,0
1405,kij_krstszw,1727,180,0,0,0
1405,kij_krstszw,1728,150,0,0,0
1405,kij_krstszw,1729,180,0,0,0
1405,kij_krstszw,1731,180,0,0,0
1405,kij_krstszw,1732,200,0,0,0
1405,kij_krstszw,1733,230,0,0,0
1405,kij_krstszw,1734,330,0,0,0
1405,kij_krstszw,1735,330,0,0,0
1405,kij_krstszw,1736,330,0,0,0
1405,kij_krstszw,1737,300,0,0,0
1405,kij_krstszw,1738,300,0,0,0
1405,kij_krstszw,1745,480,0,0,0
1405,kij_krstszw,1746,638,0,0,0
1405,kij_krstszw,1748,920,0,0,0
1405,kij_krstszw,1749,936,0,0,0
1405,kij_krstszw,1751,890,0,0,0
1405,kij_krstszw,1752,1050,0,0,0
1405,kij_krstszw,1753,1230,0,0,0
1405,kij_krstszw,1754,1230,0,0,0
1405,kij_krstszw,1755,1230,0,0,0
1405,kij_krstszw,1758,885,0,0,0
1405,kij_krstszw,1760,440,0,0,0
1405,kij_krsn,1721,198,0,0,0
1405,kij_krsn,1722,150,0,0,0
1405,kij_krsn,1724,159,0,0,0
1405,kij_krsn,1725,150,0,0,0
1405,kij_krsn,1726,150,0,0,0
1405,kij_krsn,1727,150,0,0,0
1405,kij_krsn,1728,180,0,0,0
1405,kij_krsn,1729,120,0,0,0
1405,kij_krsn,1731,120,0,0,0
1405,kij_krsn,1732,120,0,0,0
1405,kij_krsn,1733,120,0,0,0
1405,kij_krsn,1734,120,0,0,0
1405,kij_krsn,1735,80,0,0,0
1405,kij_krsn,1736,120,0,0,0
1405,kij_krsn,1737,180,0,0,0
1405,kij_krsn,1738,180,0,0,0
1405,kij_krsn,1739,122,0,0,0
1405,kij_krsn,1741,150,0,0,0
1405,kij_krsn,1742,170,0,0,0
1405,kij_krsn,1743,170,0,0,0
1405,kij_krsn,1744,170,0,0,0
1405,kij_krsn,1746,232,0,0,0
1405,kij_krsn,1747,422,0,0,0
1405,kij_krsn,1748,336,0,0,0
1405,kij_krsn,1749,333,0,0,0
1405,kij_krsn,1751,330,0,0,0
1405,kij_krsn,1752,330,0,0,0
1405,kij_krsn,1753,345,0,0,0
1405,kij_krsn,1754,345,0,0,0
1405,kij_krsn,1755,345,0,0,0
1405,kij_krsn,1757,345,0,0,0
1405,kij_krsn,1758,248,0,0,0
1405,kij_krsn,1760,440,0,0,0
1405,kij_krsn,1761,440,0,0,0
1405,kij_krsn,1763,573,0,0,0
1405,kij_krsn,1764,475,0,0,0
1405,kij_kszwt,1743,70,0,0,0
1405,kij_kszwt,1744,50,0,0,0
1405,kij_kszwt,1745,40,0,0,0
1405,kij_kszwt,1752,200,0,0,0
1405,kij_kszwt,1753,108,0,0,0
1405,kij_kszwt,1754,108,0,0,0
1405,kij_kszwt,1755,108,0,0,0
1405,kij_kszwt,1757,120,0,0,0
1405,kij_kszwt,1758,77,0,0,0
1405,kij_kszwt,1760,146,0,0,0
1405,kij_kszwt,1761,146,0,0,0
1405,kij_kszwt,1763,330,0,0,0
1405,kij_kszwt,1764,300,0,0,0
1405,kij_ktln,1726,120,0,0,0
1405,kij_ktln,1731,40,0,0,0
1405,kij_ktln,1732,80,0,0,0
1405,kij_ktln,1733,75,0,0,0
1405,kij_ktln,1734,75,0,0,0
1405,kij_ktln,1735,70,0,0,0
1405,kij_ktln,1736,80,0,0,0
1405,kij_ktln,1737,100,0,0,0
1405,kij_ktln,1742,210,0,0,0
1405,kij_ktln,1743,185,0,0,0
1405,kij_ktln,1744,180,0,0,0
1405,kij_ktln,1745,180,0,0,0
1405,kij_ktln,1747,240,0,0,0
1405,kij_ktln,1748,250,0,0,0
1405,kij_ktln,1749,250,0,0,0
1405,kij_ktln,1751,272,0,0,0
1405,kij_ktln,1752,330,0,0,0
1405,kij_ktln,1753,465,0,0,0
1405,kij_ktln,1754,345,0,0,0
1405,kij_ktln,1755,345,0,0,0
1405,kij_ktln,1757,345,0,0,0
1405,kij_ktln,1758,216,0,0,0
1405,kij_ktln,1760,293,0,0,0
1405,kij_ktln,1761,293,0,0,0
1405,kij_ktln,1762,351,0,0,0
1405,kij_ktln,1763,390,0,0,0
1405,kij_ktln,1764,350,0,0,0
1405,kij_krsnpl,1747,122,0,0,0
1405,kij_krsnpl,1751,120,0,0,0
1405,kij_krsnpl,1752,120,0,0,0
1405,kij_krsnpl,1753,126,0,0,0
1405,kij_krsnpl,1754,126,0,0,0
1405,kij_krsnpl,1755,126,0,0,0
1405,kij_krsnpl,1757,126,0,0,0
1405,kij_krsnpl,1760,92,0,0,0
1405,kij_krsnpl,1761,126,0,0,0
1405,kij_krsnpl,1762,126,0,0,0
1405,kij_krylw,1733,80,0,0,0
1405,kij_krylw,1737,150,0,0,0
1405,kij_krylw,1738,120,0,0,0
1405,kij_lszczyn,1723,48,0,0,0
1405,kij_lszczyn,1724,50,0,0,0
1405,kij_lszczyn,1726,50,0,0,0
1405,kij_lszczyn,1727,50,0,0,0
1405,kij_lszczyn,1728,52,0,0,0
1405,kij_lszczyn,1729,50,0,0,0
1405,kij_lszczyn,1731,50,0,0,0
1405,kij_lszczyn,1732,100,0,0,0
1405,kij_lszczyn,1733,70,0,0,0
1405,kij_lszczyn,1734,100,0,0,0
1405,kij_lszczyn,1735,100,0,0,0
1405,kij_lszczyn,1736,100,0,0,0
1405,kij_lszczyn,1737,100,0,0,0
1405,kij_lszczyn,1738,110,0,0,0
1405,kij_lszczyn,1741,117,0,0,0
1405,kij_lszczyn,1742,130,0,0,0
1405,kij_lszczyn,1744,130,0,0,0
1405,kij_lszczyn,1745,130,0,0,0
1405,kij_lszczyn,1746,174,0,0,0
1405,kij_lszczyn,1747,255,0,0,0
1405,kij_lszczyn,1748,260,0,0,0
1405,kij_lszczyn,1749,256,0,0,0
1405,kij_lszczyn,1751,272,0,0,0
1405,kij_lszczyn,1752,310,0,0,0
1405,kij_lszczyn,1753,400,0,0,0
1405,kij_lszczyn,1754,400,0,0,0
1405,kij_lszczyn,1755,400,0,0,0
1405,kij_lszczyn,1760,322,0,0,0
1405,kij_lszczyn,1761,322,0,0,0
1405,kij_lszczyn,1762,387,0,0,0
1405,kij_lszczyn,1763,430,0,0,0
1405,kij_lszczyn,1764,403,0,0,0
1405,kij_mdwdwk,1733,80,0,0,0
1405,kij_mdwdwk,1734,180,0,0,0
1405,kij_mdwdwk,1735,120,0,0,0
1405,kij_mdwdwk,1736,180,0,0,0
1405,kij_mdwdwk,1737,250,0,0,0
1405,kij_mdwdwk,1738,250,0,0,0
1405,kij_mdwdwk,1747,30,0,0,0
1405,kij_mrpl,1717,198,0,0,0
1405,kij_mrpl,1718,198,0,0,0
1405,kij_mrpl,1720,135,0,0,0
1405,kij_mrpl,1721,195,0,0,0
1405,kij_mrpl,1722,195,0,0,0
1405,kij_mrpl,1723,195,0,0,0
1405,kij_mrpl,1724,150,0,0,0
1405,kij_mrpl,1725,160,0,0,0
1405,kij_mrpl,1726,165,0,0,0
1405,kij_mrpl,1727,160,0,0,0
1405,kij_mrpl,1728,170,0,0,0
1405,kij_mrpl,1729,160,0,0,0
1405,kij_mrpl,1731,160,0,0,0
1405,kij_mrpl,1732,120,0,0,0
1405,kij_mrpl,1733,160,0,0,0
1405,kij_mrpl,1734,180,0,0,0
1405,kij_mrpl,1735,180,0,0,0
1405,kij_mrpl,1736,180,0,0,0
1405,kij_mrpl,1737,180,0,0,0
1405,kij_mrpl,1738,180,0,0,0
1405,kij_mrpl,1739,155,0,0,0
1405,kij_mrpl,1741,180,0,0,0
1405,kij_mrpl,1749,300,0,0,0
1405,kij_mrpl,1751,352,0,0,0
1405,kij_mrpl,1752,352,0,0,0
1405,kij_mrpl,1758,129,0,0,0
1405,kij_mrpl,1760,293,0,0,0
1405,kij_mrpl,1761,293,0,0,0
1405,kij_mrpl,1763,390,0,0,0
1405,kij_mrpl,1764,354,0,0,0
1405,kij_mszn,1724,40,0,0,0
1405,kij_mszn,1726,20,0,0,0
1405,kij_mszn,1727,50,0,0,0
1405,kij_mszn,1728,53,0,0,0
1405,kij_mszn,1729,50,0,0,0
1405,kij_mszn,1731,60,0,0,0
1405,kij_mszn,1732,100,0,0,0
1405,kij_mszn,1733,60,0,0,0
1405,kij_mszn,1734,150,0,0,0
1405,kij_mszn,1735,130,0,0,0
1405,kij_mszn,1736,130,0,0,0
1405,kij_mszn,1737,75,0,0,0
1405,kij_mszn,1738,75,0,0,0
1405,kij_mszn,1741,345,0,0,0
1405,kij_mszn,1742,180,0,0,0
1405,kij_mszn,1743,180,0,0,0
1405,kij_mszn,1744,180,0,0,0
1405,kij_mszn,1745,180,0,0,0
1405,kij_mszn,1746,232,0,0,0
1405,kij_mszn,1747,350,0,0,0
1405,kij_mszn,1748,355,0,0,0
1405,kij_mszn,1749,353,0,0,0
1405,kij_mszn,1751,250,0,0,0
1405,kij_mszn,1752,250,0,0,0
1405,kij_mszn,1753,325,0,0,0
1405,kij_mszn,1754,325,0,0,0
1405,kij_mszn,1755,325,0,0,0
1405,kij_mszn,1757,350,0,0,0
1405,kij_mszn,1758,234,0,0,0
1405,kij_mszn,1760,303,0,0,0
1405,kij_mszn,1761,303,0,0,0
1405,kij_mszn,1763,400,0,0,0
1405,kij_mszn,1764,405,0,0,0
1405,kij_mtwlwk,1727,30,0,0,0
1405,kij_mtwlwk,1747,71,0,0,0
1405,kij_mtwlwk,1748,71,0,0,0
1405,kij_mtwlwk,1749,71,0,0,0
1405,kij_mtwlwk,1751,77,0,0,0
1405,kij_mtwlwk,1752,70,0,0,0
1405,kij_mtwlwk,1753,73,0,0,0
1405,kij_mtwlwk,1754,73,0,0,0
1405,kij_mtwlwk,1755,73,0,0,0
1405,kij_mtwlwk,1757,73,0,0,0
1405,kij_mtwlwk,1758,52,0,0,0
