table,index,id,community,community_code,land,table_abbr,potential,lon,lat,newname
605,swr_ltmrsk,855,great_poland,grtplnd,Great Poland,gp_maz_and_sier,500,19.2211218751091,51.7447458045709,""
606,plc_bzn,856,great_poland,grtplnd,Great Poland,gp_plock,150,19.8883779124893,52.9522695042882,""
606,plc_drbn,857,great_poland,grtplnd,Great Poland,gp_plock,1200,19.9909173215416,52.7286808563644,""
606,plc_mlw,859,great_poland,grtplnd,Great Poland,gp_plock,400,20.3958996049872,53.1128967392486,""
606,plc_plck,860,great_poland,grtplnd,Great Poland,gp_plock,1000,19.6868871563571,52.5452559167792,""
606,plc_plnsk,861,great_poland,grtplnd,Great Poland,gp_plock,300,20.3864709374641,52.6145747441871,""
606,plc_rdznw,862,great_poland,grtplnd,Great Poland,gp_plock,500,20.0803995666807,52.9370553542593,""
606,plc_srpc,863,great_poland,grtplnd,Great Poland,gp_plock,700,19.676986166703,52.846907067628,""
606,plc_szrnsk,864,great_poland,grtplnd,Great Poland,gp_plock,250,20.1257049859446,53.0147915121055,""
606,plc_ttls,,great_poland,grtplnd,Great Poland,gp_plock,4500,,,""
607,pzn_bbmst,865,great_poland,grtplnd,Great Poland,gp_poznan,680,15.8281395187974,52.170737622087,""
607,pzn_bjnw,866,great_poland,grtplnd,Great Poland,gp_poznan,350,,,""
607,pzn_brc,867,great_poland,grtplnd,Great Poland,gp_poznan,350,15.6666666666667,52.3166666666667,""
607,pzn_chrnkw,868,great_poland,grtplnd,Great Poland,gp_poznan,530,16.5666666666667,52.9,""
607,pzn_czmpn,869,great_poland,grtplnd,Great Poland,gp_poznan,64,16.7686830228192,52.1472718363076,""
607,pzn_czlp,870,great_poland,grtplnd,Great Poland,gp_poznan,600,,,""
607,pzn_frydlndk,871,great_poland,grtplnd,Great Poland,gp_poznan,1000,,,""
607,pzn_grdzsk,873,great_poland,grtplnd,Great Poland,gp_poznan,1000,,,""
607,pzn_hnrchsdrf,875,great_poland,grtplnd,Great Poland,gp_poznan,0,15.7666666666667,48.75,""
607,pzn_jtrsn,876,great_poland,grtplnd,Great Poland,gp_poznan,160,17.1666666666667,51.65,""
607,pzn_krgw,877,great_poland,grtplnd,Great Poland,gp_poznan,600,15.8692686772135,52.0738558335319,""
607,pzn_lwwk,878,great_poland,grtplnd,Great Poland,gp_poznan,500,16.1774439084625,52.4501529889966,""
607,pzn_mdzychd,879,great_poland,grtplnd,Great Poland,gp_poznan,600,15.9090455538725,52.6136429890082,""
607,pzn_mdzyrzcz,880,great_poland,grtplnd,Great Poland,gp_poznan,900,15.601067293933,52.4385252219059,""
607,pzn_brnk,882,great_poland,grtplnd,Great Poland,gp_poznan,500,16.8379584192683,52.6479673553438,""
607,pzn_brzysk,883,great_poland,grtplnd,Great Poland,gp_poznan,150,16.5295,52.707,Obrzycko
607,pzn_sczn,884,great_poland,grtplnd,Great Poland,gp_poznan,300,16.6713374152226,51.9053826946526,""
607,pzn_pl,885,great_poland,grtplnd,Great Poland,gp_poznan,600,16.7451247957284,53.1518301723533,""
607,pzn_pnwy,886,great_poland,grtplnd,Great Poland,gp_poznan,600,16.2684840257706,52.5070422938322,""
607,pzn_rknwc,887,great_poland,grtplnd,Great Poland,gp_poznan,30,16.2666666666667,52.1333333333333,""
607,pzn_rwcz,888,great_poland,grtplnd,Great Poland,gp_poznan,1200,16.8489957032058,51.6023061570581,""
607,pzn_rstrzw,889,great_poland,grtplnd,Great Poland,gp_poznan,80,,,""
607,pzn_rgzn,890,great_poland,grtplnd,Great Poland,gp_poznan,640,17.0090273315753,52.7447892976152,""
607,pzn_srkw,892,great_poland,grtplnd,Great Poland,gp_poznan,450,16.0686899611559,52.6517564976282,""
607,pzn_skwrzyn,893,great_poland,grtplnd,Great Poland,gp_poznan,1000,15.5,52.6,""
607,pzn_stszw,894,great_poland,grtplnd,Great Poland,gp_poznan,120,16.7,52.2833333333333,""
607,pzn_szmtly,895,great_poland,grtplnd,Great Poland,gp_poznan,800,16.5789600389842,52.6135917631906,""
607,pzn_szlchtyczkw,896,great_poland,grtplnd,Great Poland,gp_poznan,0,16.2396668080681,51.7102572094422,""
607,pzn_szrm,897,great_poland,grtplnd,Great Poland,gp_poznan,0,17.0166666666667,52.0833333333333,""
607,pzn_ttls,,great_poland,grtplnd,Great Poland,gp_poznan,23544,,,""
607,pzn_trzcl,899,great_poland,grtplnd,Great Poland,gp_poznan,500,15.8663393641309,52.3619313442304,""
607,pzn_tczn,900,great_poland,grtplnd,Great Poland,gp_poznan,600,16.1677759880048,53.2032132917295,""
607,pzn_wlcz,901,great_poland,grtplnd,Great Poland,gp_poznan,860,16.4662960835582,53.2729364219463,""
607,pzn_wln,902,great_poland,grtplnd,Great Poland,gp_poznan,400,16.1683085098533,52.8896346477441,""
607,pzn_wlsztyn,903,great_poland,grtplnd,Great Poland,gp_poznan,550,16.1232350725055,52.1125768917393,""
607,pzn_wrnk,904,great_poland,grtplnd,Great Poland,gp_poznan,1300,16.395178660655,52.7102352039637,""
607,pzn_wschw,905,great_poland,grtplnd,Great Poland,gp_poznan,400,16.3107996444516,51.8110018325274,""
607,pzn_zbszyn,906,great_poland,grtplnd,Great Poland,gp_poznan,100,15.9074639216155,52.2584554477666,""
607,pzn_lgwc,907,great_poland,grtplnd,Great Poland,gp_poznan,100,,,""
607,pzn_lszn,908,great_poland,grtplnd,Great Poland,gp_poznan,4430,16.5803501510703,51.8319693916415,""
608,raw_gbn,909,great_poland,grtplnd,Great Poland,gp_rawa,380,19.7463604130323,52.4015965961398,""
608,raw_glwn,912,great_poland,grtplnd,Great Poland,gp_rawa,0,19.7294985917311,51.9562852954767,""
608,raw_grnd_ttls_fr_grt_plnd,,great_poland,grtplnd,Great Poland,gp_rawa,69696,,,""
608,raw_gstynn,913,great_poland,grtplnd,Great Poland,gp_rawa,350,19.4698938969765,52.4204964592252,""
608,raw_jkbk_n_ktn,915,great_poland,grtplnd,Great Poland,gp_rawa,300,19.36666667,52.23333333,""
608,raw_ktn,916,great_poland,grtplnd,Great Poland,gp_rawa,700,19.365384861164,52.2343616582197,""
608,raw_rw,918,great_poland,grtplnd,Great Poland,gp_rawa,0,20.5167,51.9833,Mszczonow
608,raw_schczw,919,great_poland,grtplnd,Great Poland,gp_rawa,1100,20.2583077456788,52.2296990080455,""
608,raw_ttls,,great_poland,grtplnd,Great Poland,gp_rawa,3330,,,""
608,raw_zychln,920,great_poland,grtplnd,Great Poland,gp_rawa,200,19.6333333333333,52.25,""
701,krk_bdzn,921,little_poland,lttlplnd,Little Poland,lp_krakow,771,19.15,50.3166666666667,""
701,krk_bbw,922,little_poland,lttlplnd,Little Poland,lp_krakow,510,20.95,49.7166666666667,""
701,krk_brzsk,923,little_poland,lttlplnd,Little Poland,lp_krakow,400,20.61666667,49.96666667,""
701,krk_czstchw,924,little_poland,lttlplnd,Little Poland,lp_krakow,220,19.11666667,50.8,""
701,krk_dkl,925,little_poland,lttlplnd,Little Poland,lp_krakow,1072,21.6860257240549,49.554219626069,""
701,krk_dzlszyc,926,little_poland,lttlplnd,Little Poland,lp_krakow,1513,20.3518672181044,50.364328748119,""
701,krk_jsl,928,little_poland,lttlplnd,Little Poland,lp_krakow,200,21.46666667,49.75,""
701,krk_krmlw,929,little_poland,lttlplnd,Little Poland,lp_krakow,200,19.51666667,50.48333333,""
701,krk_ksz,930,little_poland,lttlplnd,Little Poland,lp_krakow,300,20.1333333333333,50.45,""
701,krk_kznc,931,little_poland,lttlplnd,Little Poland,lp_krakow,0,19.9833333333333,49.2666666666667,""
701,krk_mkw_pdhlnsk,932,little_poland,lttlplnd,Little Poland,lp_krakow,1100,19.68333333,49.73333333,""
701,krk_nwy_scz,933,little_poland,lttlplnd,Little Poland,lp_krakow,2000,20.690447443607,49.6277523000376,""
701,krk_nwy_trg,934,little_poland,lttlplnd,Little Poland,lp_krakow,200,20.03333333,49.48333333,""
701,krk_oksz,935,little_poland,lttlplnd,Little Poland,lp_krakow,50,20.1,50.7333333333333,""
701,krk_lksz,936,little_poland,lttlplnd,Little Poland,lp_krakow,1412,19.5610273003353,50.2799178617954,""
701,krk_plc,938,little_poland,lttlplnd,Little Poland,lp_krakow,900,19.6566666666667,50.4663888888889,""
701,krk_szczkcny,940,little_poland,lttlplnd,Little Poland,lp_krakow,1000,19.81769531201,50.6267904556694,""
701,krk_wsncz,941,little_poland,lttlplnd,Little Poland,lp_krakow,2500,20.4666666666667,49.9166666666667,""
701,krk_wlbrm,942,little_poland,lttlplnd,Little Poland,lp_krakow,132,19.7575177310378,50.386130638554,""
701,krk_zrnwc,943,little_poland,lttlplnd,Little Poland,lp_krakow,500,19.8645519257054,50.4862766813287,""
701,krk_llw,947,little_poland,lttlplnd,Little Poland,lp_krakow,0,19.623860080642,50.6823363132487,""
701,krk_wdzslw,949,little_poland,lttlplnd,Little Poland,lp_krakow,2360,20.1890120637673,50.5216186745448,""
701,krk_zrk,950,little_poland,lttlplnd,Little Poland,lp_krakow,2410,19.3646385512403,50.6267316409447,""
701,krk_chrznw,951,little_poland,lttlplnd,Little Poland,lp_krakow,725,19.4073151859327,50.1428386339043,""
701,krk_jnw,952,little_poland,lttlplnd,Little Poland,lp_krakow,1300,19.4361111111111,50.7219444444445,""
701,krk_swcm,953,little_poland,lttlplnd,Little Poland,lp_krakow,212,19.2199817805724,50.0389134002222,""
701,krk_ttls,,little_poland,lttlplnd,Little Poland,lp_krakow,26118,,,""
701,krk_ztr,954,little_poland,lttlplnd,Little Poland,lp_krakow,150,19.4366407309876,49.9963072727383,""
701,krk_zmgrd,955,little_poland,lttlplnd,Little Poland,lp_krakow,350,21.5333333333333,49.6,""
701,krk_zywc,956,little_poland,lttlplnd,Little Poland,lp_krakow,99,19.21666667,49.68333333,""
702,raw_bkwsk,957,little_poland,lttlplnd,Little Poland,lp_maz_and_raw,100,,,""
702,sier_dzlszyn,958,little_poland,lttlplnd,Little Poland,lp_maz_and_raw,2585,18.8666666666667,51.1166666666667,""
702,sier_kncpl,960,little_poland,lttlplnd,Little Poland,lp_maz_and_raw,2415,19.5,51.21666667,""
702,raw_nwtnc,961,little_poland,lttlplnd,Little Poland,lp_maz_and_raw,254,22.0333333333333,49.5,""
702,raw_rymnw,962,little_poland,lttlplnd,Little Poland,lp_maz_and_raw,2350,21.86666667,49.58333333,""
702,maz_rymnw_ttls,,little_poland,lttlplnd,Little Poland,lp_maz_and_raw,2806,,,""
702,raw_schczw,963,little_poland,lttlplnd,Little Poland,lp_maz_and_raw,0,20.2583077456788,52.2296990080455,""
702,maz_kmnsk_ttls,,little_poland,lttlplnd,Little Poland,lp_maz_and_raw,5772,,,""
702,maz_kncpl_ttls,,little_poland,lttlplnd,Little Poland,lp_maz_and_raw,0,,,""
702,raw_jcmrz,964,little_poland,lttlplnd,Little Poland,lp_maz_and_raw,102,,,""
702,maz_prszk,965,little_poland,lttlplnd,Little Poland,lp_maz_and_raw,400,18.46666667,51.05,""
702,raw_wrsw,966,little_poland,lttlplnd,Little Poland,lp_maz_and_raw,180,20.6667,52.3333,Wiersze
703,snd_brnw,967,little_poland,lttlplnd,Little Poland,lp_snd,0,21.5414977540724,50.5004085132082,""
703,snd_bgr,968,little_poland,lttlplnd,Little Poland,lp_snd,0,21.26666667,50.66666667,""
703,snd_chcny,969,little_poland,lttlplnd,Little Poland,lp_snd,0,20.45,50.73333333,""
703,snd_dbrw,970,little_poland,lttlplnd,Little Poland,lp_snd,0,,,""
703,snd_dzkw,971,little_poland,lttlplnd,Little Poland,lp_snd,0,21.6735694930518,50.5736530266283,""
703,snd_glnw,972,little_poland,lttlplnd,Little Poland,lp_snd,0,20.48333333,51.4,""
703,snd_gwrczw,973,little_poland,lttlplnd,Little Poland,lp_snd,0,20.43333333,51.28333333,""
703,snd_grnd_ttl,,little_poland,lttlplnd,Little Poland,lp_snd,0,,,""
703,snd_grnd_ttls,,little_poland,lttlplnd,Little Poland,lp_snd,0,,,""
703,snd_wnsk,974,little_poland,lttlplnd,Little Poland,lp_snd,0,21.2763787491002,50.7322616547403,""
703,snd_jnkw,975,little_poland,lttlplnd,Little Poland,lp_snd,0,21.7,50.8666666666667,""
703,snd_klmntw,976,little_poland,lttlplnd,Little Poland,lp_snd,0,21.4518960157239,50.6559576484049,""
703,snd_klbszw,977,little_poland,lttlplnd,Little Poland,lp_snd,0,21.7761474438178,50.243292222219,""
703,snd_knsk,978,little_poland,lttlplnd,Little Poland,lp_snd,0,20.41666667,51.2,""
703,snd_mlplsk_stszw,979,little_poland,lttlplnd,Little Poland,lp_snd,0,21.16666667,50.55,""
703,snd_mlc,980,little_poland,lttlplnd,Little Poland,lp_snd,0,21.4209311197436,50.2873986608467,""
703,snd_lsnc,981,little_poland,lttlplnd,Little Poland,lp_snd,0,21.0633957334977,50.4498570958185,""
703,snd_ptw,982,little_poland,lttlplnd,Little Poland,lp_snd,0,21.422655309602,50.8001856707047,""
703,snd_strwc,983,little_poland,lttlplnd,Little Poland,lp_snd,0,21.3856395114783,50.9393127567377,""
703,snd_pcnw,984,little_poland,lttlplnd,Little Poland,lp_snd,0,21.0391764821201,50.4006078212925,""
703,snd_przchnc,985,little_poland,lttlplnd,Little Poland,lp_snd,0,20.75,50.7,""
703,snd_pnczw,986,little_poland,lttlplnd,Little Poland,lp_snd,0,20.5264118280355,50.5189216953248,""
703,snd_prysch,987,little_poland,lttlplnd,Little Poland,lp_snd,0,20.6333333333333,51.3666666666667,""
703,snd_przclw,988,little_poland,lttlplnd,Little Poland,lp_snd,0,21.4792277026127,50.1938329236188,""
703,snd_przdbrz,989,little_poland,lttlplnd,Little Poland,lp_snd,0,19.8902752076779,51.0871861107212,""
703,snd_rkw,990,little_poland,lttlplnd,Little Poland,lp_snd,0,21.0426018622044,50.6734751113508,""
703,snd_rzchw,991,little_poland,lttlplnd,Little Poland,lp_snd,0,21.4908336710324,50.2408876975438,""
703,snd_sndmrz,992,little_poland,lttlplnd,Little Poland,lp_snd,0,21.7482642326869,50.6802248969709,""
703,snd_snn,993,little_poland,lttlplnd,Little Poland,lp_snd,0,21.4709941275857,51.0850678440196,""
703,snd_sklw,994,little_poland,lttlplnd,Little Poland,lp_snd,0,22.1166666666667,50.2333333333333,""
703,snd_stpnc,995,little_poland,lttlplnd,Little Poland,lp_snd,0,20.9436859366947,50.4395537829802,""
703,snd_szydlw,996,little_poland,lttlplnd,Little Poland,lp_snd,0,21.0009831469214,50.5925936931935,""
703,snd_trnw,997,little_poland,lttlplnd,Little Poland,lp_snd,0,20.9896751202111,50.0133282941541,""
703,snd_trlw,998,little_poland,lttlplnd,Little Poland,lp_snd,0,21.7132390454284,51.0009790136628,""
703,snd_ttls,,little_poland,lttlplnd,Little Poland,lp_snd,0,,,""
703,snd_wslc,999,little_poland,lttlplnd,Little Poland,lp_snd,0,20.6725883063707,50.3503113545614,""
703,snd_wlszczw,1000,little_poland,lttlplnd,Little Poland,lp_snd,0,19.9698713046743,50.8512954703839,""
703,snd_zwchst,1001,little_poland,lttlplnd,Little Poland,lp_snd,0,21.85,50.8,""
703,snd_rdnk,1002,little_poland,lttlplnd,Little Poland,lp_snd,0,22.2505163652582,50.4431765463099,""
703,snd_zrnw,1003,little_poland,lttlplnd,Little Poland,lp_snd,0,20.18333333,51.25,""
703,snd_pczn,1004,little_poland,lttlplnd,Little Poland,lp_snd,0,20.3017065123084,51.3797836032394,""
703,snd_chmlnk,1005,little_poland,lttlplnd,Little Poland,lp_snd,0,20.751816260778,50.6157205294638,""
703,snd_drzwc,1006,little_poland,lttlplnd,Little Poland,lp_snd,0,20.4945643911962,51.4539240908487,""
703,snd_krzwk,1007,little_poland,lttlplnd,Little Poland,lp_snd,0,21.1025098018942,50.5902310768377,""
703,snd_zrw,1008,little_poland,lttlplnd,Little Poland,lp_snd,0,21.6668804063832,50.8882330453796,""
703,snd_nwmst,1009,little_poland,lttlplnd,Little Poland,lp_snd,0,20.5833333333333,51.6166666666667,""
703,snd_plnc,1010,little_poland,lttlplnd,Little Poland,lp_snd,0,21.2820452919938,50.4318926873371,""
703,snd_sbkw,1011,little_poland,lttlplnd,Little Poland,lp_snd,0,20.4506221751522,50.6993455566878,""
703,snd_scmn,1012,little_poland,lttlplnd,Little Poland,lp_snd,0,19.8376232208363,50.7651792255722,""
703,snd_zbn,1013,little_poland,lttlplnd,Little Poland,lp_snd,0,20.8876863388886,50.135262413324,""
801,lbl_brnw,1014,lublin,lbln,Lublin,lbl,300,22.15,51.56666667,""
801,lbl_bskpc,1015,lublin,lbln,Lublin,lbl,50,,,""
801,lbl_czmrnk,1016,lublin,lbln,Lublin,lbl,618,22.6397032809995,51.6669431418605,""
801,lbl_glsk,1017,lublin,lbln,Lublin,lbl,0,22.6028678366868,51.1868019407681,""
801,lbl_kzmrz,1018,lublin,lbln,Lublin,lbl,1000,21.95,51.31666667,""
801,lbl_krw,1019,lublin,lbln,Lublin,lbl,1400,22.1954279453548,51.3963120125894,""
801,lbl_krsnk,1020,lublin,lbln,Lublin,lbl,400,22.2252944668201,50.910897387666,""
801,lbl_lbrtw,1021,lublin,lbln,Lublin,lbl,1172,22.6124826296956,51.4655024177109,""
801,lbl_mnchw,1022,lublin,lbln,Lublin,lbl,48,,,""
801,lbl_pl,1023,lublin,lbln,Lublin,lbl,200,21.9797940570869,51.1533763334861,""
801,lbl_strw_lblsk,1024,lublin,lbln,Lublin,lbl,450,22.8662968093382,51.4943450664417,""
801,lbl_psk,1025,lublin,lbln,Lublin,lbl,630,22.8564062823966,51.1378969158341,""
801,lbl_rchw,1026,lublin,lbln,Lublin,lbl,220,21.8618682913268,50.8851683518799,""
801,lbl_rdzyn,1027,lublin,lbln,Lublin,lbl,1545,22.6072296843265,51.7838108039918,""
801,lbl_zbczyn,1030,lublin,lbln,Lublin,lbl,300,22.43333333,52.08333333,""
801,lbl_bychw,1031,lublin,lbln,Lublin,lbl,350,22.5488080426717,51.0065193132922,""
801,lbl_kck,1032,lublin,lbln,Lublin,lbl,825,22.4528371899905,51.6303175552428,""
801,lbl_cp_btwn_sn,1033,lublin,lbln,Lublin,lbl,0,,,""
801,lbl_lczn,1034,lublin,lbln,Lublin,lbl,660,22.8943731304794,51.2952404274906,""
801,lbl_lkw,1035,lublin,lbln,Lublin,lbl,1333,22.3868230230026,51.9345666091139,""
801,lbl_kmnk,1036,lublin,lbln,Lublin,lbl,240,,,""
801,lbl_blzyc,1037,lublin,lbln,Lublin,lbl,142,22.291677484443,51.1745099434198,""
801,lbl_grdk,1039,lublin,lbln,Lublin,lbl,70,22.8,51.5833333333333,""
801,lbl_prczw,1042,lublin,lbln,Lublin,lbl,250,22.8964602329782,51.6399317717861,""
801,lbl_rdmysl,1043,lublin,lbln,Lublin,lbl,120,21.95,50.6833333333333,""
801,lbl_srczyn,1044,lublin,lbln,Lublin,lbl,150,21.9166666666667,52.0166666666667,""
801,lbl_sdlc,1045,lublin,lbln,Lublin,lbl,300,22.2915347053797,52.1663468513515,""
801,lbl_wwlnc,1046,lublin,lbln,Lublin,lbl,36,22.15,51.3,""
801,lbl_zklkw,1047,lublin,lbln,Lublin,lbl,450,22.1003542190583,50.757270668121,""
801,lbl_ttls,,lublin,lbln,Lublin,lbl,14237,,,""
802,raw_bl,1048,lublin,lbln,Lublin,lbl_maz_and_raw,60,20.4773922660233,51.8021499658723,""
802,maz_drwlw,1049,lublin,lbln,Lublin,lbl_maz_and_raw,40,19.0666666666667,51.9666666666667,""
802,maz_grwln,1050,lublin,lbln,Lublin,lbl_maz_and_raw,50,21.63333333,51.9,""
802,maz_grjc,1051,lublin,lbln,Lublin,lbl_maz_and_raw,54,20.86666667,51.86666667,""
802,raw_glwn,1052,lublin,lbln,Lublin,lbl_maz_and_raw,100,19.7294985917311,51.9562852954767,""
802,maz_gszczyn,1053,lublin,lbln,Lublin,lbl_maz_and_raw,50,20.85,51.73333333,""
802,maz_kbylnc,1054,lublin,lbln,Lublin,lbl_maz_and_raw,99,21.5666666666667,51.65,""
802,maz_klbl,1055,lublin,lbln,Lublin,lbl_maz_and_raw,100,21.48333333,52.06666667,""
802,maz_ltwcz,1056,lublin,lbln,Lublin,lbl_maz_and_raw,0,21.8,52.0333333333333,""
802,maz_mcjwc,1057,lublin,lbln,Lublin,lbl_maz_and_raw,40,21.55,51.7,""
802,maz_mgnszw,1058,lublin,lbln,Lublin,lbl_maz_and_raw,200,21.4,51.76666667,""
802,maz_mnsk_mzwck,1059,lublin,lbln,Lublin,lbl_maz_and_raw,0,21.56666667,52.18333333,""
802,raw_nwmst_n_plc,1060,lublin,lbln,Lublin,lbl_maz_and_raw,890,20.58333333,51.63333333,""
802,maz_sck,1061,lublin,lbln,Lublin,lbl_maz_and_raw,80,21.41666667,51.96666667,""
802,maz_zrw_mzwck,1062,lublin,lbln,Lublin,lbl_maz_and_raw,100,20.85,52.2333333333333,""
802,maz_psczn,1063,lublin,lbln,Lublin,lbl_maz_and_raw,80,21.03333333,52.08333333,""
802,maz_przbyszw,1064,lublin,lbln,Lublin,lbl_maz_and_raw,100,20.85,51.6666666666667,""
802,raw_rw,1065,lublin,lbln,Lublin,lbl_maz_and_raw,60,20.2549,51.7644,Rawa Mazowiecka
802,maz_rz,1066,lublin,lbln,Lublin,lbl_maz_and_raw,30,19.3,51.6,""
802,maz_sbkw,1067,lublin,lbln,Lublin,lbl_maz_and_raw,100,21.15,51.9666666666667,""
802,raw_str_rw,1068,lublin,lbln,Lublin,lbl_maz_and_raw,40,20.2833333333333,51.8833333333333,""
802,maz_wrk,1069,lublin,lbln,Lublin,lbl_maz_and_raw,80,21.2,51.78333333,""
802,maz_wrsw,1070,lublin,lbln,Lublin,lbl_maz_and_raw,0,21,52.25,""
802,NA_ttls_bl,,lublin,lbln,Lublin,lbl_maz_and_raw,1510,,,""
802,maz_lskrzw,1071,lublin,lbln,Lublin,lbl_maz_and_raw,50,21.6,51.7833333333333,""
802,NA_ttls_drwlw,,lublin,lbln,Lublin,lbl_maz_and_raw,1403,,,""
802,maz_ltw,1072,lublin,lbln,Lublin,lbl_maz_and_raw,0,21.7166666666667,51.9166666666667,""
802,maz_prysw,1073,lublin,lbln,Lublin,lbl_maz_and_raw,50,21.68333333,51.96666667,""
802,maz_mcjwc,1057,lublin,lbln,Lublin,lbl_maz_and_raw,0,21.55,51.7,""
803,snd_dmw,1076,lublin,lbln,Lublin,lbl_snd,30,22.26666667,51.73333333,""
803,snd_blbrzg,1077,lublin,lbln,Lublin,lbl_snd,100,20.95,51.65,""
803,snd_bbrwnk,1078,lublin,lbln,Lublin,lbl_snd,258,21.9360311567662,51.5500981138661,""
803,snd_cplw,1079,lublin,lbln,Lublin,lbl_snd,70,21.5666666666667,51.25,""
803,snd_grnd_ttls,,lublin,lbln,Lublin,lbl_snd,27185,,,""
803,snd_grnc,1080,lublin,lbln,Lublin,lbl_snd,291,21.82455180056,51.4686331015864,""
803,snd_glwczw,1081,lublin,lbln,Lublin,lbl_snd,40,21.3166666666667,51.6166666666667,""
803,snd_gnwszw,1082,lublin,lbln,Lublin,lbl_snd,473,21.8044863747558,51.4749465140026,""
803,snd_jnwc,1083,lublin,lbln,Lublin,lbl_snd,700,21.8961413933183,51.3228180845571,""
803,snd_kznw,1084,lublin,lbln,Lublin,lbl_snd,150,21.46666667,51.28333333,""
803,snd_klww,1085,lublin,lbln,Lublin,lbl_snd,100,20.6508370180592,51.5302196804942,""
803,snd_krytnc,1086,lublin,lbln,Lublin,lbl_snd,0,20.5166666666667,50.6666666666667,""
803,snd_kznc,1087,lublin,lbln,Lublin,lbl_snd,1356,21.5579433009543,51.5868273248648,""
803,snd_lpsk,1088,lublin,lbln,Lublin,lbl_snd,260,,,""
803,snd_mstkw,1089,lublin,lbln,Lublin,lbl_snd,32,21.8333333333333,51.8833333333333,""
803,snd_przysch,1090,lublin,lbln,Lublin,lbl_snd,500,20.6391173267673,51.3543741954957,""
803,snd_przytk,1091,lublin,lbln,Lublin,lbl_snd,450,20.9044444444444,51.4683333333333,""
803,snd_rdm,1092,lublin,lbln,Lublin,lbl_snd,130,21.1420895371657,51.4010672853102,""
803,snd_ryczywl,1093,lublin,lbln,Lublin,lbl_snd,810,21.4373268428229,51.6845460072119,""
803,snd_ryk,1094,lublin,lbln,Lublin,lbl_snd,200,21.93333333,51.63333333,""
803,snd_snn,1095,lublin,lbln,Lublin,lbl_snd,260,21.4709941275857,51.0850678440196,""
803,snd_skryszw,1096,lublin,lbln,Lublin,lbl_snd,50,21.25,51.31666667,""
803,snd_skrzynn,1097,lublin,lbln,Lublin,lbl_snd,40,20.71666667,51.36666667,""
803,snd_slc_n_vstl,1098,lublin,lbln,Lublin,lbl_snd,100,21.76666667,51.13333333,""
803,snd_stzyc,1099,lublin,lbln,Lublin,lbl_snd,204,21.78333333,51.58333333,""
803,snd_schwl,1100,lublin,lbln,Lublin,lbl_snd,250,20.75,50.6333333333333,""
803,snd_szydlwc,1101,lublin,lbln,Lublin,lbl_snd,664,20.8598638067476,51.2277101824852,""
803,snd_ttls,,lublin,lbln,Lublin,lbl_snd,10035,,,""
803,snd_wjcszkw,1103,lublin,lbln,Lublin,lbl_snd,100,22.3166666666667,51.7666666666667,""
803,snd_zwchst,1104,lublin,lbln,Lublin,lbl_snd,0,21.85,50.8,""
803,snd_zwln,1105,lublin,lbln,Lublin,lbl_snd,600,21.5753909640079,51.3588170648557,""
803,snd_lysbyk,1106,lublin,lbln,Lublin,lbl_snd,80,22.2873062038145,51.6042218253958,""
803,snd_jdlnsk,1107,lublin,lbln,Lublin,lbl_snd,50,21.11666667,51.51666667,""
803,snd_zlchw,1108,lublin,lbln,Lublin,lbl_snd,996,21.9008132375521,51.8057849041063,""
803,snd_drzywl,1109,lublin,lbln,Lublin,lbl_snd,30,20.55,51.53333333,""
900,lbl_blgry,1110,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,904,22.7333333333333,50.5333333333333,""
900,lbl_frnnpl,1111,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,100,24.2833333333333,50.7333333333333,""
900,lbl_gry,1112,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,450,22.65,50.7166666666667,""
900,rus_krsnbrd,1113,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,370,23.2166666666667,50.55,""
900,lbl_plszkwc,1114,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,70,,,""
900,snd_rzwdw,1115,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,250,22.0452193378143,50.5914562600578,""
900,snd_trngrd,1116,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,1500,22.75,50.36666667,""
900,NA_ttls,,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,11684,,,""
900,rus_trbn,1117,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,1000,22.7508986934139,50.8236251878812,""
900,lbl_wysk,1118,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,200,22.66666667,50.91666667,""
900,rus_zmsc,1119,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,3000,23.2542579851682,50.7180934056805,""
900,lbl_grzkw,1120,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,70,23.0166666666667,50.95,""
900,blz_lszczw,1121,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,300,23.7107938798568,50.5240292467359,""
900,snd_lnw,1122,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,857,22.2650551544938,50.4902165091471,""
900,snd_knm,1123,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,623,,,""
900,lbl_mdlbrzyc,1124,ordynacja_zamoyska,rdyncjzmysk,Lublin,ordzam,500,22.3306422283973,50.7545039338917,""
