id,name_16c,year,livestock_horses,livestock_sheep
Trzynnik_urz_lub,Trzynnik,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Slupia_urz_lub,Słupia,1563,,""
Batorz_urz_lub,Batorz,1563,,""
Slupia_urz_lub,Słupia,1563,,""
Stawce_urz_lub,Stawce,1563,,""
Studzianki_urz_lub,Studzianki,1563,,""
Wola_urz_lub,Wola,1563,,""
Zdzilowice_urz_lub,Zdziłowice,1563,,""
Otrocze_urz_lub,Otrocze,1563,,""
Lute_urz_lub,Lute,1563,,""
Wolica_slu_urz_lub,Wolica,1563,,""
Potok_urz_lub,Potok,1563,,""
Potok_urz_lub,Potok,1563,,""
Potok_urz_lub,Potok,1563,,""
Potok_urz_lub,Potok,1563,,""
Potok_urz_lub,Potok,1563,,""
Potok_urz_lub,Potok,1563,,""
Potok_urz_lub,Potok,1563,,""
Blinow_urz_lub,Blinów,1563,,""
Rzeczyca_Ksieza_urz_lub,Rzeczyca Księża,1563,,""
Rzeczyca_Ksieza_urz_lub,Rzeczyca Księża,1563,,""
Rzeczyca_Nizsza_urz_lub,Rzeczyca Niższa,1563,,""
Rzeczyca_Nizsza_urz_lub,Rzeczyca Niższa,1563,,""
Rzeczyca_Nizsza_urz_lub,Rzeczyca Niższa,1563,,""
Rzeczyca_Nizsza_urz_lub,Rzeczyca Niższa,1563,,""
Rzeczyca_Nizsza_urz_lub,Rzeczyca Niższa,1563,,""
Rzeczyca_Nizsza_urz_lub,Rzeczyca Niższa,1563,,""
Rzeczyca_Nizsza_urz_lub,Rzeczyca Niższa,1563,,""
Rzeczyca_Nizsza_urz_lub,Rzeczyca Niższa,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Potok_urz_lub,Potok,1563,,""
Potok_urz_lub,Potok,1563,,""
Rzeczyca_Nizsza_urz_lub,Rzeczyca Niższa,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Lychow_urz_lub,Łychów,1563,,""
Lychow_urz_lub,Łychów,1563,,""
Lychow_urz_lub,Łychów,1563,,""
Lychow_urz_lub,Łychów,1563,,""
Lychow_urz_lub,Łychów,1563,,""
Lychow_urz_lub,Łychów,1563,,""
Stojeszyn_urz_lub,Stojeszyn,1563,,""
Stojeszyn_urz_lub,Stojeszyn,1563,,""
Weglno_urz_lub,Węglno,1563,,""
Weglno_urz_lub,Węglno,1563,,""
Weglno_urz_lub,Węglno,1563,,""
Weglno_urz_lub,Węglno,1563,,""
Weglno_urz_lub,Węglno,1563,,""
Bystrzyca_urz_lub,Bystrzyca,1563,,""
Bystrzyca_urz_lub,Bystrzyca,1563,,""
Bystrzyca_urz_lub,Bystrzyca,1563,,""
Rudniczek_urz_lub,Rudniczek,1563,,""
Wyznica_urz_lub,Wyżnica,1563,,""
Suchynia_urz_lub,Suchynia,1563,,""
Polichna_urz_lub,Polichna,1563,,""
Krasnik_urz_lub,Kraśnik,1563,,""
Krasnik_urz_lub,Kraśnik,1563,,""
Sulow_urz_lub,Sulów,1563,,""
Sulow_urz_lub,Sulów,1563,,""
Sosnowa_Wola_urz_lub,Sosnowa Wola,1563,,""
Zakrzowek_urz_lub,Zakrzówek,1563,,""
Zakrzowek_urz_lub,Zakrzówek,1563,,""
Lychow_urz_lub,Łychów,1563,,""
Zakrzowek_urz_lub,Zakrzówek,1563,,""
Rzeczyca_Nizsza_urz_lub,Rzeczyca Niższa,1563,,""
Rzeczyca_Mala_urz_lub,Rzeczyca Mała,1563,,""
Rzeczyca_Wieksza_urz_lub,Rzeczyca Większa,1563,,""
Branwica_urz_lub,Branwica,1563,,""
Branwica_urz_lub,Branwica,1563,,""
Branwica_urz_lub,Branwica,1563,,""
Branwica_urz_lub,Branwica,1563,,""
Branwica_urz_lub,Branwica,1563,,""
Wieloborowice_urz_lub,Wieloborowice,1563,,""
Zdziechowice_urz_lub,Zdziechowice,1563,,""
Zdziechowice_urz_lub,Zdziechowice,1563,,""
Zdziechowice_urz_lub,Zdziechowice,1563,,""
Zdziechowice_urz_lub,Zdziechowice,1563,,""
Sanna_urz_lub,Sanna,1563,,""
Lazek_urz_lub,Łążek,1563,,""
Glinnik_urz_lub,Glinnik,1563,,""
Witkowice_urz_lub,Witkowice,1563,,""
Komorzyn_urz_lub,Komorzyn,1563,,""
Goscieradow_urz_lub,Gościeradów,1563,,""
Chwalowice_urz_lub,Chwałowice,1563,,""
Ochodza_urz_lub,Ochodza,1563,,""
Wrzawy_urz_lub,Wrzawy,1563,,""
Strachocin_urz_lub,Strachocin,1563,,""
Pniow_urz_lub,Pniów,1563,,""
Goczalkowice_urz_lub,Goczałkowice,1563,,""
Sadowie_urz_lub,Sadowie,1563,,""
Zabno_urz_lub,Żabno,1563,,""
Skowieszyn_urz_lub,Skowieszyn,1563,,""
Skowieszynek_lub_lub,"",1563,,""
Wolica_pni_urz_lub,Wolica,1563,,""
Orzechow_urz_lub,Orzechów,1563,,""
Borow_urz_lub,Borów,1563,,""
Borow_urz_lub,Borów,1563,,""
Mniszek_urz_lub,Mniszek,1563,,""
Ostrow_bor_urz_lub,Ostrów,1563,,""
Kosin_urz_lub,Kosin,1563,,""
Kosin_urz_lub,Kosin,1563,,""
Kosin_urz_lub,Kosin,1563,,""
Witkowice_urz_lub,Witkowice,1563,,""
Popowice_urz_lub,Popowice,1563,,""
Pstragi_urz_lub,Pstrągi,1563,,""
Goscieradow_urz_lub,Gościeradów,1563,,""
Goscieradow_urz_lub,Gościeradów,1563,,""
Lesnik_urz_lub,Leśnik,1563,,""
Lesnik_urz_lub,Leśnik,1563,,""
Lesnik_urz_lub,Leśnik,1563,,""
Lesnik_urz_lub,Leśnik,1563,,""
Lesnik_urz_lub,Leśnik,1563,,""
Lesnik_urz_lub,Leśnik,1563,,""
Lesnik_urz_lub,Leśnik,1563,,""
Lesnik_urz_lub,Leśnik,1563,,""
Lesnik_urz_lub,Leśnik,1563,,""
Lesnik_urz_lub,Leśnik,1563,,""
Wola_Lesnicka_urz_lub,Wola Leśnicka,1563,,""
Olbiecin_urz_lub,Olbięcin,1563,,""
Boby_urz_lub,Boby,1563,,""
Boby_urz_lub,Boby,1563,,""
Boby_Mniejsze_urz_lub,Boby Mniejsze,1563,,""
Boby_Mniejsze_urz_lub,Boby Mniejsze,1563,,""
Szczepanow_urz_lub,Szczepanów,1563,,""
Boby_Mniejsze_urz_lub,Boby Mniejsze,1563,,""
Wierzbicka_Wola_urz_lub,Wierzbicka Wola,1563,,""
Wierzbicka_Wola_urz_lub,Wierzbicka Wola,1563,,""
Wierzbica_urz_lub,Wierzbica,1563,,""
Chruslina_urz_lub,Chruślina,1563,,""
Boiska_urz_lub,Boiska,1563,,""
Wola_Boiska_urz_lub,Wola Boiska,1563,,""
Boby_urz_lub,Boby,1563,,""
Rybitwy_urz_lub,Rybitwy,1563,,""
Mazanow_urz_lub,Mazanów,1563,,""
Ostrow_ryb_urz_lub,Ostrów,1563,,""
Basunia_urz_lub,Basunia,1563,,""
Kolczyn_urz_lub,Kolczyn,1563,,""
Nieszowa_urz_lub,Nieszowa,1563,,""
Opoczka_urz_lub,Opoczka,1563,,""
Urzedow_urz_lub,Urzędów,1563,,""
Urzedow_urz_lub,Urzędów,1563,,""
Urzedow_urz_lub,Urzędów,1563,,""
Dzierzkowice_urz_lub,Dzierzkowice,1563,,""
Ksiezomirza_urz_lub,Księżomirza,1563,,""
Swieciechow_urz_lub,Świeciechów,1563,,""
Bliskowice_urz_lub,Bliskowice,1563,,""
Walowice_urz_lub,Wałowice,1563,,""
Opoka_urz_lub,Opoka,1563,,""
Opoka_urz_lub,Opoka,1563,,""
Rachow_urz_lub,Rachów,1563,,1
Jakubowice_urz_lub,Jakubowice,1563,,""
Opoczka_urz_lub,Opoczka,1563,,""
Popow_urz_lub,Popów,1563,,""
Potok_urz_lub,Potok,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Trzynnik_urz_lub,Trzynnik,1563,,""
Borow_urz_lub,Borów,1563,,""
Jagodne_luk_luk_lub,Jagodne,1580,,""
Lugowa_Wola_luk_lub,Ługowa Wola,1580,,""
Klimki_luk_lub,Klimki,1580,,""
Biardy_luk_lub,Biardy,1580,,""
Senciaska_luk_lub,Senciaska,1580,,""
Grezowka_luk_lub,Gręzówka,1580,,""
Kat_Luczynski_luk_lub,Kąt Łuczyński,1580,,""
Dabie_luk_lub_lub,Dąbie,1580,,""
Zdzar_luk_lub,Żdżar,1580,,""
Przewory_luk_lub,Przewory,1580,,""
Kopcie_luk_lub,Kopcie,1580,,""
Lukow_luk_lub,Łuków,1580,,""
Stok_zbu_luk_lub,Stok,1580,,""
Lawki_luk_lub,Ławki,1580,,""
Ryszki_luk_lub,Ryszki,1580,,""
Jastrzebie_Dacbogi_luk_lub,Jastrzębie Daćbogi,1580,,""
Jastrzebie_Dacbogi_luk_lub,Jastrzębie Daćbogi,1580,,""
Jastrzebie_Dacbogi_luk_lub,Jastrzębie Daćbogi,1580,,""
Jastrzebie_Mroczki_luk_lub,Jastrzębie Mroczki,1580,,""
Swidry_Male_luk_lub,Świdry Małe,1580,,""
Jastrzebie_Mroczki_luk_lub,Jastrzębie Mroczki,1580,,""
Jastrzebie_Smiary_luk_lub,Jastrzębie Śmiary,1580,,""
Jastrzebie_Smiary_luk_lub,Jastrzębie Śmiary,1580,,""
Jastrzebie_Lupiny_luk_lub,Jastrzębie Łupiny,1580,,""
Jastrzebie_Pluty_luk_lub,Jastrzębie Pluty,1580,,""
Gostchorza_luk_lub,Gostchorza,1580,,""
Domanice_luk_lub,Domanice,1580,,""
Czechow_Kat_luk_lub,Czechów Kąt,1580,,""
Czersl_luk_lub,Czerśl,1580,,""
Czersl_luk_lub,Czerśl,1580,,""
Swidry_Male_luk_lub,Świdry Małe,1580,,""
Swidry_Wielkie_luk_lub,Świdry Wielkie,1580,,""
Swidry_Male_luk_lub,Świdry Małe,1580,,""
Swidry_Wielkie_luk_lub,Świdry Wielkie,1580,,""
Swidry_Wielkie_luk_lub,Świdry Wielkie,1580,,""
Swidry_Male_luk_lub,Świdry Małe,1580,,""
Swidry_Male_luk_lub,Świdry Małe,1580,,""
Szczygly_Stara_Wies_luk_lub,Szczygły Stara Wieś,1580,,""
Szczygly_Debniaki_luk_lub,Szczygły Dębniaki,1580,,""
Szczygly_Stara_Wies_luk_lub,Szczygły Stara Wieś,1580,,""
Szczygly_Debniaki_luk_lub,Szczygły Dębniaki,1580,,""
Dminin_luk_lub,Dminin,1580,,""
Szczygly_Pasternaki_luk_lub,Szczygły Pasternaki,1580,,""
Domaszewnica_luk_lub,Domaszewnica,1580,,""
Domaszewnica_luk_lub,Domaszewnica,1580,,""
Domaszewnica_luk_lub,Domaszewnica,1580,,""
Domaszewnica_luk_lub,Domaszewnica,1580,,""
Domaszewnica_luk_lub,Domaszewnica,1580,,""
Domaszewnica_luk_lub,Domaszewnica,1580,,""
Domaszewnica_luk_lub,Domaszewnica,1580,,""
Domaszewnica_luk_lub,Domaszewnica,1580,,""
Jeziora_Golabki_luk_lub,Jeziora Gołąbki,1580,,""
Lazy_luk_lub,Łazy,1580,,""
Turzerogi_luk_lub,Turzerogi,1580,,""
Strzezow_luk_lub,Strzeżów,1580,,""
Zarzecze_luk_luk_lub,Zarzecze,1580,,""
Debowica_luk_lub,Dębowica,1580,,""
Role_luk_lub,Role,1580,,""
Suleje_luk_lub,Suleje,1580,,""
Borzymy_luk_lub,Borzymy,1580,,""
Borzymy_luk_lub,Borzymy,1580,,""
Nurzyna_luk_lub,Nurzyna,1580,,""
Swiercze_luk_lub,Świercze,1580,,""
Kownatki_luk_lub,Kownatki,1580,,""
Zalesie_luk_lub,Zalesie,1580,,""
Domaszewnica_luk_lub,Domaszewnica,1580,,""
Domaszewnica_luk_lub,Domaszewnica,1580,,""
Dminin_luk_lub,Dminin,1580,,""
Wola_Domaszowska_luk_lub,Wola Domaszowska,1580,,""
Wiszniow_luk_lub,Wiszniów,1580,,""
Krynka_luk_lub,Krynka,1580,,""
Jeziora_luk_lub,Jeziora,1580,,""
Kosiory_luk_lub,Kosiory,1580,,""
Jedwi_luk_lub,Jedwi,1580,,""
Zbuczyn_luk_lub,Zbuczyn,1580,,""
Radomysl_Stara_luk_lub,Radomyśl Stara,1580,,""
Radomysl_Stara_luk_lub,Radomyśl Stara,1580,,""
Radomysl_Sedki_luk_lub,Radomyśl Sędki,1580,,""
Okniny_luk_lub,Okniny,1580,,""
Zablocie_luk_lub,Zabłocie,1580,,""
Zablocie_luk_lub,Zabłocie,1580,,""
Zablocie_luk_lub,Zabłocie,1580,,""
Koziestany_luk_lub,Koziestany,1580,,""
Borki_Swiercze_luk_lub,Borki Świercze,1580,,""
Zablocie_luk_lub,Zabłocie,1580,,""
Dziewule_Januszowka_luk_lub,Dziewule Januszówka,1580,,""
Borki_Swiercze_luk_lub,Borki Świercze,1580,,""
Dziewule_Januszowka_luk_lub,Dziewule Januszówka,1580,,""
Dziewule_Stare_luk_lub,Dziewule Stare,1580,,""
Dziewule_Stare_luk_lub,Dziewule Stare,1580,,""
Jastrzebie_Tworki_luk_lub,Jastrzębie Tworki,1580,,""
Oledy_luk_lub,Olędy,1580,,""
Jasionka_luk_lub,Jasionka,1580,,""
Grodzisko_luk_lub,Grodzisko,1580,,""
Borki_Soldy_luk_lub,Borki Sołdy,1580,,""
Kaczorki_luk_lub,Kaczorki,1580,,""
Ciosna_luk_lub,Ciosna,1580,,""
Choja_luk_lub,Choja,1580,,""
Rzazow_luk_lub,Rzązów,1580,,""
Bzow_luk_lub,Bzów,1580,,""
Dziewule_Stare_luk_lub,Dziewule Stare,1580,,""
Borki_Paduchy_luk_lub,Borki Paduchy,1580,,""
Borki_Kosiorki_luk_lub,Borki Kosiorki,1580,,""
Moscibrody_luk_lub,Mościbrody,1580,,""
Borki_Werki_luk_lub,Borki Werki,1580,,""
Oty_luk_lub,Oty,1580,,""
Retki_Lugi_luk_lub,Rętki Ługi,1580,,""
Borki_Kosy_luk_lub,Borki Kosy,1580,,""
Lipiny_luk_lub,Lipiny,1580,,""
Lugi_Wielkie_luk_lub,Ługi Wielkie,1580,,""
Bzow_luk_lub,Bzów,1580,,""
Krolowa_Niwa_luk_lub,Królowa Niwa,1580,,""
Iwanow_Przewary_luk_lub,Iwanów Przewary,1580,,""
Karcze_luk_lub,Karcze,1580,,""
Zorawiniec_luk_lub,Żórawiniec,1580,,""
Krolowa_Niwa_luk_lub,Królowa Niwa,1580,,""
Krolowa_Niwa_luk_lub,Królowa Niwa,1580,,""
Krolowa_Niwa_luk_lub,Królowa Niwa,1580,,""
Moscibrody_luk_lub,Mościbrody,1580,,""
Oty_luk_lub,Oty,1580,,""
Oty_luk_lub,Oty,1580,,""
Retki_Lugi_luk_lub,Rętki Ługi,1580,,""
Lipiny_luk_lub,Lipiny,1580,,""
Bzow_luk_lub,Bzów,1580,,""
Chromna_luk_lub,Chromna,1580,,""
Tarcze_luk_lub,Tarcze,1580,,""
Ostoje_luk_lub,Ostoje,1580,,""
Cielemecz_luk_lub,Cielemęcz,1580,,""
Strzelce_luk_lub,Strzelce,1580,,""
Rowce_luk_lub,Rówce,1580,,""
Krolowa_Niwa_luk_lub,Królowa Niwa,1580,,""
Turow_luk_lub,Turów,1580,,""
Krolowa_Niwa_luk_lub,Królowa Niwa,1580,,""
Krolowa_Niwa_luk_lub,Królowa Niwa,1580,,""
Krolowa_Niwa_luk_lub,Królowa Niwa,1580,,""
Krolowa_Niwa_luk_lub,Królowa Niwa,1580,,""
Wiesiolka_luk_lub,Wiesiołka,1580,,""
Krzesko_luk_lub,Krzesko,1580,,""
Tchorzow_Rogale_luk_lub,Tchórzów Rogale,1580,,""
Czuryly_luk_lub,Czuryły,1580,,""
Czepiele_luk_lub,Czepiele,1580,,""
Krzymosze_luk_lub,Krzymosze,1580,,""
Wielgor_Bajce_luk_lub,Wielgor Bajce,1580,,""
Wielgor_Kowiesy_luk_lub,Wielgor Kowiesy,1580,,""
Radzikow_Stopki_luk_lub,Radzików Stopki,1580,,""
Strzelce_luk_lub,Strzelce,1580,,""
Rowce_luk_lub,Rówce,1580,,""
Tchorzow_Rogale_luk_lub,Tchórzów Rogale,1580,,""
Tchorzow_Rogale_luk_lub,Tchórzów Rogale,1580,,""
Czuryly_luk_lub,Czuryły,1580,,""
Krzymosze_luk_lub,Krzymosze,1580,,""
Radzikow_Wielki_luk_lub,Radzików Wielki,1580,,""
Kornica_luk_lub,Kornica,1580,,""
Kornica_luk_lub,Kornica,1580,,""
Kornica_luk_lub,Kornica,1580,,""
Radzikow_Oczki_luk_lub,Radzików Oczki,1580,,""
Piory_luk_lub,Pióry,1580,,""
Piory_luk_lub,Pióry,1580,,""
Pytki_luk_lub,Pytki,1580,,""
Sobicze_luk_lub,Sobicze,1580,,""
Sobicze_luk_lub,Sobicze,1580,,""
Izdebki_Kosmy_luk_lub,Izdebki Kosmy,1580,,""
Izdebki_Wasy_luk_lub,Izdebki Wąsy,1580,,""
Izdebki_Guzy_luk_lub,Izdebki Guzy,1580,,""
Izdebki_Guzy_luk_lub,Izdebki Guzy,1580,,""
Tchorzow_Plewki_luk_lub,Tchórzów Plewki,1580,,""
Tchorzow_Plewki_luk_lub,Tchórzów Plewki,1580,,""
Tchorzow_Plewki_luk_lub,Tchórzów Plewki,1580,,""
Tchorzow_Plewki_luk_lub,Tchórzów Plewki,1580,,""
Piory_luk_lub,Pióry,1580,,""
Piory_luk_lub,Pióry,1580,,""
Tchorzow_Plewki_luk_lub,Tchórzów Plewki,1580,,""
Pogonow_luk_lub,Pogonów,1580,,""
Pogonow_luk_lub,Pogonów,1580,,""
Tchorzow_Rogale_luk_lub,Tchórzów Rogale,1580,,""
Tchorzow_Rogale_luk_lub,Tchórzów Rogale,1580,,""
Trzebieszow_luk_lub,Trzebieszów,1580,,""
Iwanow_Kijki_luk_lub,Iwanów Kijki,1580,,""
Iwanow_Kwasow_luk_lub,Iwanów Kwasów,1580,,""
Iwanow_Kwasow_luk_lub,Iwanów Kwasów,1580,,""
Trzebieszow_luk_lub,Trzebieszów,1580,,""
Ruska_Wola_luk_lub,Ruska Wola,1580,,""
Karwow_luk_lub,Karwów,1580,,""
Karwow_luk_lub,Karwów,1580,,""
Karwow_luk_lub,Karwów,1580,,""
Karwow_luk_lub,Karwów,1580,,""
Szaniawy_Gzary_luk_lub,Szaniawy Gzary,1580,,""
Szaniawy_Salomony_luk_lub,Szaniawy Salomony,1580,,""
Szaniawy_Matysy_luk_lub,Szaniawy Matysy,1580,,""
Szaniawy_Matysy_luk_lub,Szaniawy Matysy,1580,,""
Szaniawy_Ryndy_luk_lub,Szaniawy Ryndy,1580,,""
Szaniawy_Paniatka_luk_lub,Szaniawy Paniątka,1580,,""
Mosciska_luk_lub,Mościska,1580,,""
Mosciska_luk_lub,Mościska,1580,,""
Mosciska_luk_lub,Mościska,1580,,""
Sokole_luk_lub,Sokole,1580,,""
Lipniaki_luk_lub,Lipniaki,1580,,""
Kakolownica_luk_lub,Kąkolownica,1580,,""
Kakolownica_luk_lub,Kąkolownica,1580,,""
Brzozowica_luk_lub,Brzozowica,1580,,""
Debowierzchy_luk_lub,Dębowierzchy,1580,,""
Kurow_luk_lub,Kurów,1580,,""
Grochowka_luk_lub,Grochówka,1580,,""
Wysokinin_Teczki_luk_lub,Wysokinin Tęczki,1580,,""
Olszewnica_luk_lub,Olszewnica,1580,,""
Lipniaki_luk_lub,Lipniaki,1580,,""
Grochowka_luk_lub,Grochówka,1580,,""
Grochowka_luk_lub,Grochówka,1580,,""
Grochowka_luk_lub,Grochówka,1580,,""
Grochowka_luk_lub,Grochówka,1580,,""
Grochowka_luk_lub,Grochówka,1580,,""
Wierzejki_luk_lub,Wierzejki,1580,,""
Pludy_trz_luk_lub,Płudy,1580,,""
Szczepanki_luk_lub,Szczepanki,1580,,""
Leszczanka_luk_lub,Leszczanka,1580,,""
Pludy_trz_luk_lub,Płudy,1580,,""
Szczepanki_luk_lub,Szczepanki,1580,,""
Leszczanka_luk_lub,Leszczanka,1580,,""
Wola_Zembrowa_łuk_lub,"",1580,,""
Krasusza_Zembry_luk_lub,Krasusza Zembry,1580,,""
Krasusza_Zembry_luk_lub,Krasusza Zembry,1580,,""
Krasusza_Zembry_luk_lub,Krasusza Zembry,1580,,""
Krasusza_Miklusy_luk_lub,Krasusza Mikłusy,1580,,""
Krasusza_Miklusy_luk_lub,Krasusza Mikłusy,1580,,""
Krasusza_Miklusy_luk_lub,Krasusza Mikłusy,1580,,""
Krasusza_Miklusy_luk_lub,Krasusza Mikłusy,1580,,""
Krasusza_Miklusy_luk_lub,Krasusza Mikłusy,1580,,""
Wysokinin_Teczki_luk_lub,Wysokinin Tęczki,1580,,""
Krasusza_Zembry_luk_lub,Krasusza Zembry,1580,,""
Krasusza_Zembry_luk_lub,Krasusza Zembry,1580,,""
Krasusza_Miklusy_luk_lub,Krasusza Mikłusy,1580,,""
Wola_Konopczyna_luk_lub,Wola Konopczyna,1580,,""
Smolna_Wola_luk_lub,Smolna Wola,1580,,""
Wysokinin_Jakusze_luk_lub,Wysokinin Jakusze,1580,,""
Wysokinin_Maciejowice_luk_lub,Wysokinin Maciejowice,1580,,""
Krasusza_Golowierzchy_luk_lub,Krasusza Gołowierzchy,1580,,""
Poplawy_luk_lub,Popławy,1580,,""
Rogale_Ruda_luk_lub,Rogale Ruda,1580,,""
Krasusza_Marciszowieta_luk_lub,Krasusza Marciszowięta,1580,,""
Smolna_Wola_luk_lub,Smolna Wola,1580,,""
Wylany_Ruda_luk_lub,Wylany Ruda,1580,,""
Celiny_trz_luk_lub,Celiny,1580,,""
Obelniki_luk_lub,Obelniki,1580,,""
Zakowa_Wola_luk_lub,Żakowa Wola,1580,,""
Celiny_trz_luk_lub,Celiny,1580,,""
Krasusza_Leka_luk_lub,Krasusza Łęka,1580,,""
Kozirynek_luk_lub,Kozirynek,1580,,""
Radzyn_luk_lub,Radzyń,1580,,""
Radzyn_luk_lub,Radzyń,1580,,""
Budzyn_luk_lub,Budzyń,1580,,""
Wierzchowiny_luk_lub,Wierzchowiny,1580,,""
Biala_luk_lub,Biała,1580,,""
Zabikow_luk_lub,Żabików,1580,,""
Brzostowiec_luk_lub,Brzostowiec,1580,,""
Ustrzesz_luk_lub,Ustrzesz,1580,,""
Bialka_koz_luk_lub,Białka,1580,,""
Siedlanow_luk_lub,Siedlanów,1580,,""
Branica_luk_lub,Branica,1580,,""
Zbilutow_luk_lub,Zbilutów,1580,,""
Turow_luk_lub,Turów,1580,,""
Wola_Jaski_luk_lub,Wola Jaśki,1580,,""
Radzyn_luk_lub,Radzyń,1580,,""
Turow_luk_lub,Turów,1580,,""
Turow_luk_lub,Turów,1580,,""
Laski_lub_lub,Laski,1580,,""
Ulan_luk_lub,Ulan,1580,,""
Zarzecze_luk_luk_lub,Zarzecze,1580,,""
Stok_ula_luk_lub,Stok,1580,,""
Zarzecze_luk_luk_lub,Zarzecze,1580,,""
Stok_ula_luk_lub,Stok,1580,,""
Klebow_luk_lub,Kłębów,1580,,""
Domanin_Rzymy_luk_lub,Domanin Rzymy,1580,,""
Domanin_Kepki_luk_lub,Domanin Kępki,1580,,""
Domanin_Borkaty_luk_lub,Domanin Borkaty,1580,,""
Domanin_Zylki_luk_lub,Domanin Żyłki,1580,,""
Domanin_Gasiory_luk_lub,Domanin Gąsiory,1580,,""
Skrzyszew_luk_lub,Skrzyszew,1580,,""
Paskudy_luk_lub,Paskudy,1580,,""
Porzecze_luk_lub,Porzecze,1580,,""
Wierzchowiny_luk_lub,Wierzchowiny,1580,,""
Domanin_Gasiory_luk_lub,Domanin Gąsiory,1580,,""
Paskudy_luk_lub,Paskudy,1580,,""
Paskudy_luk_lub,Paskudy,1580,,""
Turow_luk_lub,Turów,1580,,""
Nieweglosz_Stara_luk_lub,Niewęgłosz Stara,1580,,""
Nieweglosz_Lichty_luk_lub,Niewęgłosz Lichty,1580,,""
Pludy_koz_luk_lub,Płudy,1580,,""
Glowne_luk_lub,Główne,1580,,""
Kocko_luk_lub,Kocko,1580,,""
Tchorzow_Wrzosow_luk_lub,Tchórzów Wrzosów,1580,,""
Tchorzow_Szlachecki_luk_lub,Tchórzów Szlachecki,1580,,""
Tchorzow_Szlachecki_luk_lub,Tchórzów Szlachecki,1580,,""
Ruda_koc_luk_lub,Ruda,1580,,""
Zabiele_luk_lub,Zabiele,1580,,""
Talczyn_luk_lub,Talczyn,1580,,""
Wola_Osewna_luk_lub,Wola Osewna,1580,,""
Osowno_luk_lub,Osówno,1580,,""
Gorka_luk_lub,Górka,1580,,""
Serokomla_luk_lub,Serokomla,1580,,""
Chordzieza_luk_lub,Chordzieża,1580,,""
Czarna_luk_lub,Czarna,1580,,""
Kempie_luk_lub,Kempie,1580,,""
Bedlne_luk_lub,Bedlne,1580,,""
Zakrzow_luk_lub,Zakrzów,1580,,""
Krasow_Olszewnica_luk_lub,Krasów Olszewnica,1580,,""
Nieweglosz_Stara_luk_lub,Niewęgłosz Stara,1580,,""
Nieweglosz_Stara_luk_lub,Niewęgłosz Stara,1580,,""
Nieweglosz_Stara_luk_lub,Niewęgłosz Stara,1580,,""
Zabiele_luk_lub,Zabiele,1580,,""
Tchorzow_Wrzosow_luk_lub,Tchórzów Wrzosów,1580,,""
Tchorzow_Szlachecki_luk_lub,Tchórzów Szlachecki,1580,,""
Bedlne_luk_lub,Bedlne,1580,,""
Bedlne_luk_lub,Bedlne,1580,,""
Zakrzow_luk_lub,Zakrzów,1580,,""
Krasow_Olszewnica_luk_lub,Krasów Olszewnica,1580,,""
Krasow_Stary_luk_lub,Krasów Stary,1580,,""
Krasow_Olszewnica_luk_lub,Krasów Olszewnica,1580,,""
Krasow_Olszewnica_luk_lub,Krasów Olszewnica,1580,,""
Krasow_Olszewnica_luk_lub,Krasów Olszewnica,1580,,""
Krasow_Stary_luk_lub,Krasów Stary,1580,,""
Krasow_Stary_luk_lub,Krasów Stary,1580,,""
Krasow_Stary_luk_lub,Krasów Stary,1580,,""
Ujrzanow_luk_lub,Ujrzanów,1580,,""
Grabianow_luk_lub,Grabianów,1580,,""
Topory_luk_lub,Topory,1580,,""
Rozwadow_Wielki_luk_lub,Rozwadów Wielki,1580,,""
Rozwadow_Setki_luk_lub,Rozwadów Sętki,1580,,""
Rozwadow_Majnoty_luk_lub,Rozwadów Majnoty,1580,,""
Wola_Chomejowa_luk_lub,Wola Chomejowa,1580,,""
Sobole_luk_lub,Sobole,1580,,""
Siedlce_luk_lub,Siedlce,1580,,""
Siedlce_Stara_Wies_luk_lub,Siedlce Stara Wieś,1580,,""
Strzala_luk_lub,Strzała,1580,,""
Zabokliki_luk_lub,Żabokliki,1580,,""
Golice_luk_lub,Golice,1580,,""
Bialka_sied_luk_lub,Białka,1580,,""
Rozwadow_Majnoty_luk_lub,Rozwadów Majnoty,1580,,""
Sobole_luk_lub,Sobole,1580,,""
Sobole_luk_lub,Sobole,1580,,""
Sobole_luk_lub,Sobole,1580,,""
Jedlanka_luk_lub,Jedlanka,1580,,""
Pruszyn_luk_lub,Pruszyn,1580,,""
Tuchowicz_luk_lub,Tuchowicz,1580,,""
Stok_pru_luk_lub,Stok,1580,,""
