name,table,community,community_code,land,table_title,table_abbr,voivodeship,index,potential,year,value,villages_value,near_value,geometry
mosty_szlacheckie,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_msty_szlchck,97,1752,80,0,0,""
mosty_szlacheckie,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_msty_szlchck,97,1753,80,0,0,""
mosty_szlacheckie,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_msty_szlchck,97,1754,80,0,0,""
mosty_szlacheckie,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_msty_szlchck,97,1757,110,0,0,""
mosty_szlacheckie,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_msty_szlchck,97,1761,100,0,0,""
mosty_szlacheckie,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_msty_szlchck,97,1762,115,0,0,""
mosty_szlacheckie,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_msty_szlchck,97,1764,97,0,0,""
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1722,2349,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1723,2634,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1724,2700,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1725,2400,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1726,498,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1727,2700,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1728,1400,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1729,1083,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1731,2081,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1732,1995,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1733,2145,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1734,1072,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1735,1230,100,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1736,1182,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1737,1212,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1738,1172,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1739,1183,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1741,800,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1742,1038,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1743,1150,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1744,905,80,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1745,950,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1746,1050,80,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1747,1050,80,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1748,1150,88,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1749,1060,85,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1751,800,100,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1752,800,88,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1753,850,88,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1754,800,0,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1757,1018,66,0,2595385.29901462|6507395.39567153
narol,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nrl,900,1758,1000,50,0,2595385.29901462|6507395.39567153
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1720,900,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1721,900,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1722,900,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1723,759,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1724,798,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1725,760,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1731,840,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1735,836,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1737,879,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1738,950,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1739,830,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1741,1150,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1742,1170,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1743,1082,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1744,970,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1745,972,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1746,1000,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1747,1000,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1748,1200,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1749,1010,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1751,767,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1752,767,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1753,816,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1754,900,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1757,1120,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1760,1020,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1763,800,0,0,2577388.13090209|6852179.56311012
niemierow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_nmrw,800,1764,800,0,0,2577388.13090209|6852179.56311012
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1717,1200,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1718,1200,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1719,699,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1720,750,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1721,900,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1722,900,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1725,900,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1726,240,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1727,399,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1746,645,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1747,645,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1748,1000,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1751,920,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1752,800,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1754,650,0,0,"[2563014.5145711214, 6474057.584394217]"
oleszczyce,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lszczyc,650,1758,650,0,0,"[2563014.5145711214, 6474057.584394217]"
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1717,399,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1718,399,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1719,399,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1720,399,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1724,264,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1725,378,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1726,318,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1727,318,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1728,300,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1731,160,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1732,252,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1733,102,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1734,104,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1735,110,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1736,100,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1737,99,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1738,100,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1739,100,0,0,3193358.99759619|6478083.81294229
przewale,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_przwl,100,1742,100,0,0,3193358.99759619|6478083.81294229
rachanie,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rchn,40,1729,60,0,0,"[2620890.8704019743, 6540023.693679641]"
rachanie,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rchn,40,1741,50,0,0,"[2620890.8704019743, 6540023.693679641]"
rachanie,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rchn,40,1742,100,0,0,"[2620890.8704019743, 6540023.693679641]"
rachanie,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rchn,40,1751,54,0,0,"[2620890.8704019743, 6540023.693679641]"
rachanie,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rchn,40,1753,40,0,0,"[2620890.8704019743, 6540023.693679641]"
rachanie,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rchn,40,1757,40,0,0,"[2620890.8704019743, 6540023.693679641]"
radziechow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rdzchw,638,1737,198,0,0,2744116.2529379|6494458.47377206
radziechow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rdzchw,638,1738,200,0,0,2744116.2529379|6494458.47377206
radziechow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rdzchw,638,1749,40,0,0,2744116.2529379|6494458.47377206
radziechow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rdzchw,638,1758,450,0,0,2744116.2529379|6494458.47377206
radziechow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rdzchw,638,1760,459,0,0,2744116.2529379|6494458.47377206
radziechow,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rdzchw,638,1764,638,0,0,2744116.2529379|6494458.47377206
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1719,201,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1720,1410,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1721,1800,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1723,1398,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1724,1539,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1725,1539,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1726,1599,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1727,1650,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1728,1650,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1729,1100,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1731,1512,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1732,1680,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1733,1674,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1734,1674,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1735,1600,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1736,1680,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1737,1680,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1738,1880,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1739,1900,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1741,1700,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1742,1900,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1743,1600,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1744,1900,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1745,1900,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1746,2071,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1747,2071,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1748,1780,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1749,1690,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1751,1500,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1752,1500,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1753,1900,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1754,670,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1755,2000,0,0,2629514.18266059|6486258.75950279
rawa_ruska,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_rw_rsk,772,1757,1800,0,0,2629514.18266059|6486258.75950279
